year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,5
1951,0,0
1952,0,0
1953,0,5
1954,0,0
1955,0,0
1956,0,6
1957,0,8
1958,0,5
1959,0,8
1960,0,0
1961,0,6
1962,0,8
1963,0,8
1964,0,5
1965,0,9
1966,0,10
1967,6,15
1968,0,14
1969,0,11
1970,6,13
1971,6,9
1972,0,9
1973,0,10
1974,0,20
1975,0,26
1976,0,24
1977,5,20
1978,6,18
1979,0,17
1980,0,23
1981,0,22
1982,7,19
1983,0,14
1984,6,15
1985,7,19
1986,7,19
1987,5,9
1988,0,8
1989,5,10
1990,0,23
1991,0,24
1992,0,25
1993,0,25
1994,0,30
1995,0,35
1996,0,33
1997,0,29
1998,5,41
1999,0,58
2000,0,63
2001,0,60
2002,0,62
2003,7,62
2004,0,81
2005,6,86
2006,5,88
2007,0,91
2008,6,88
2009,0,95
2010,5,86
2011,0,95
2012,0,99
2013,0,92
2014,0,97
2015,0,94
2016,0,79
2017,0,88
2018,0,66
2019,0,69
