year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,5,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,7,0
1935,0,0
1936,5,0
1937,0,0
1938,6,0
1939,0,0
1940,0,0
1941,6,0
1942,0,0
1943,0,0
1944,6,0
1945,7,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,5,0
1952,0,0
1953,8,0
1954,8,0
1955,18,0
1956,39,0
1957,28,0
1958,20,0
1959,47,0
1960,78,0
1961,89,0
1962,119,0
1963,96,0
1964,107,0
1965,96,0
1966,75,0
1967,124,0
1968,87,0
1969,51,0
1970,40,0
1971,26,0
1972,24,0
1973,21,0
1974,19,0
1975,30,0
1976,37,0
1977,50,0
1978,49,5
1979,47,0
1980,41,0
1981,46,0
1982,58,0
1983,60,0
1984,55,0
1985,41,0
1986,37,0
1987,35,0
1988,43,5
1989,34,0
1990,32,0
1991,39,0
1992,25,0
1993,35,12
1994,18,0
1995,22,6
1996,26,5
1997,12,10
1998,15,0
1999,18,6
2000,18,0
2001,13,0
2002,6,6
2003,10,6
2004,10,0
2005,18,0
2006,17,0
2007,10,0
2008,11,0
2009,16,0
2010,9,0
2011,8,0
2012,11,0
2013,8,0
2014,8,0
2015,7,0
2016,8,0
2017,6,0
2018,5,0
2019,0,0
