year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,9
1917,0,6
1918,0,8
1919,0,7
1920,0,10
1921,0,0
1922,0,7
1923,0,8
1924,0,9
1925,0,13
1926,0,20
1927,0,13
1928,0,14
1929,0,8
1930,0,14
1931,0,8
1932,0,11
1933,0,17
1934,0,12
1935,0,10
1936,0,13
1937,0,18
1938,0,7
1939,0,11
1940,0,19
1941,0,19
1942,0,15
1943,0,17
1944,0,15
1945,0,9
1946,0,12
1947,0,15
1948,0,21
1949,0,20
1950,0,20
1951,0,16
1952,0,25
1953,0,20
1954,0,17
1955,0,10
1956,0,23
1957,0,18
1958,0,20
1959,0,15
1960,0,18
1961,0,22
1962,0,14
1963,0,17
1964,0,12
1965,0,19
1966,0,30
1967,0,9
1968,0,19
1969,0,29
1970,0,19
1971,0,17
1972,0,21
1973,0,20
1974,0,17
1975,0,19
1976,0,19
1977,0,19
1978,0,16
1979,0,20
1980,0,23
1981,0,15
1982,0,14
1983,0,24
1984,0,14
1985,0,11
1986,0,11
1987,0,15
1988,0,16
1989,0,14
1990,0,11
1991,0,14
1992,0,18
1993,0,17
1994,0,13
1995,0,15
1996,0,12
1997,0,12
1998,0,12
1999,0,5
2000,0,17
2001,0,15
2002,0,9
2003,0,7
2004,0,7
2005,0,7
2006,0,11
2007,0,10
2008,0,9
2009,0,13
2010,0,14
2011,0,7
2012,0,7
2013,0,0
2014,0,5
2015,0,12
2016,0,10
2017,0,5
2018,0,9
2019,0,0
