year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,9
1968,0,7
1969,0,0
1970,0,10
1971,0,6
1972,0,15
1973,0,22
1974,0,26
1975,0,35
1976,0,36
1977,0,26
1978,0,48
1979,0,34
1980,0,54
1981,0,52
1982,0,39
1983,0,52
1984,0,50
1985,0,51
1986,0,55
1987,0,49
1988,0,58
1989,0,39
1990,10,55
1991,0,44
1992,5,42
1993,5,32
1994,0,53
1995,0,47
1996,0,53
1997,0,59
1998,6,91
1999,9,79
2000,12,88
2001,10,110
2002,0,115
2003,9,139
2004,7,135
2005,11,147
2006,6,138
2007,7,140
2008,5,135
2009,6,125
2010,5,127
2011,7,138
2012,12,144
2013,18,145
2014,16,155
2015,13,158
2016,15,138
2017,24,155
2018,13,143
2019,13,167
