year,F,M
1880,5,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,8,0
1888,5,0
1889,12,0
1890,14,0
1891,8,0
1892,9,0
1893,7,0
1894,12,0
1895,7,0
1896,9,0
1897,15,0
1898,15,0
1899,13,0
1900,18,0
1901,9,0
1902,8,0
1903,12,0
1904,15,0
1905,16,0
1906,31,0
1907,24,0
1908,24,0
1909,17,0
1910,29,0
1911,35,0
1912,40,0
1913,52,0
1914,62,0
1915,77,0
1916,92,0
1917,95,0
1918,105,0
1919,95,0
1920,95,0
1921,88,0
1922,91,0
1923,92,0
1924,80,0
1925,82,0
1926,76,0
1927,63,0
1928,71,0
1929,59,0
1930,46,0
1931,51,0
1932,44,0
1933,46,0
1934,37,0
1935,35,0
1936,31,0
1937,32,0
1938,25,0
1939,26,0
1940,24,0
1941,27,0
1942,31,0
1943,26,0
1944,22,0
1945,22,0
1946,25,0
1947,29,0
1948,22,0
1949,26,0
1950,35,0
1951,20,0
1952,22,0
1953,24,0
1954,17,0
1955,33,0
1956,26,0
1957,21,0
1958,12,0
1959,19,0
1960,28,0
1961,13,0
1962,16,0
1963,15,0
1964,10,0
1965,14,0
1966,14,0
1967,18,0
1968,11,0
1969,11,0
1970,19,0
1971,14,0
1972,16,0
1973,14,0
1974,18,0
1975,16,0
1976,20,0
1977,27,0
1978,21,0
1979,24,0
1980,19,0
1981,34,0
1982,30,0
1983,31,0
1984,33,0
1985,19,0
1986,24,0
1987,14,0
1988,29,0
1989,30,0
1990,24,0
1991,23,0
1992,19,0
1993,26,0
1994,31,0
1995,28,0
1996,23,0
1997,28,0
1998,36,0
1999,38,0
2000,47,0
2001,48,0
2002,63,0
2003,62,0
2004,69,0
2005,71,0
2006,89,0
2007,67,0
2008,84,0
2009,124,0
2010,148,0
2011,179,0
2012,146,0
2013,97,0
2014,96,0
2015,86,0
2016,84,0
2017,78,0
2018,54,0
2019,51,0
