year,Boys,Girls
1880,151,5
1881,157,0
1882,183,0
1883,213,0
1884,217,0
1885,223,0
1886,237,5
1887,221,0
1888,270,0
1889,273,8
1890,299,6
1891,256,0
1892,290,0
1893,260,7
1894,272,7
1895,288,8
1896,265,0
1897,236,5
1898,248,6
1899,228,7
1900,245,6
1901,225,13
1902,195,10
1903,205,7
1904,188,9
1905,216,10
1906,181,11
1907,213,8
1908,176,9
1909,179,14
1910,181,9
1911,192,6
1912,252,14
1913,253,22
1914,266,20
1915,369,18
1916,342,25
1917,325,26
1918,357,18
1919,290,40
1920,304,29
1921,287,25
1922,243,36
1923,251,16
1924,241,20
1925,214,21
1926,206,35
1927,182,26
1928,157,36
1929,130,27
1930,149,30
1931,127,16
1932,117,29
1933,133,19
1934,99,14
1935,99,27
1936,84,32
1937,87,17
1938,70,17
1939,77,23
1940,77,13
1941,89,24
1942,87,20
1943,87,21
1944,64,30
1945,49,13
1946,67,27
1947,59,19
1948,60,29
1949,55,24
1950,60,18
1951,54,26
1952,62,18
1953,59,34
1954,50,22
1955,32,25
1956,49,35
1957,40,16
1958,41,15
1959,41,17
1960,35,19
1961,28,10
1962,36,21
1963,43,15
1964,30,20
1965,25,12
1966,19,20
1967,20,15
1968,19,11
1969,27,13
1970,22,8
1971,30,14
1972,28,16
1973,26,11
1974,32,8
1975,68,6
1976,39,0
1977,44,9
1978,48,9
1979,35,7
1980,22,10
1981,19,13
1982,28,0
1983,28,5
1984,25,0
1985,35,5
1986,45,7
1987,48,7
1988,34,6
1989,38,5
1990,47,7
1991,59,5
1992,55,8
1993,48,8
1994,48,0
1995,37,0
1996,51,7
1997,44,0
1998,44,0
1999,38,0
2000,48,7
2001,31,5
2002,31,6
2003,43,0
2004,31,0
2005,31,0
2006,39,7
2007,36,0
2008,44,0
2009,37,0
2010,41,0
2011,31,0
2012,32,5
2013,37,0
2014,49,0
2015,48,0
2016,26,7
2017,67,0
2018,55,6
2019,49,7
