year,Boys,Girls
1880,7,0
1881,5,0
1882,5,0
1883,13,0
1884,8,0
1885,7,0
1886,13,0
1887,10,0
1888,16,0
1889,16,0
1890,8,0
1891,19,0
1892,16,0
1893,24,0
1894,16,0
1895,17,0
1896,20,0
1897,26,0
1898,27,0
1899,20,0
1900,36,0
1901,16,0
1902,25,0
1903,28,0
1904,27,0
1905,24,0
1906,30,0
1907,22,0
1908,25,0
1909,22,0
1910,33,0
1911,24,0
1912,50,0
1913,38,0
1914,47,0
1915,73,0
1916,58,0
1917,79,7
1918,77,0
1919,69,0
1920,82,0
1921,74,0
1922,53,0
1923,62,0
1924,54,0
1925,62,0
1926,61,0
1927,65,0
1928,47,0
1929,46,0
1930,48,0
1931,51,0
1932,58,0
1933,44,0
1934,47,0
1935,39,0
1936,54,0
1937,49,0
1938,55,0
1939,42,0
1940,51,0
1941,46,0
1942,46,0
1943,39,0
1944,29,0
1945,34,0
1946,43,0
1947,37,0
1948,46,0
1949,26,0
1950,23,0
1951,43,0
1952,34,0
1953,14,0
1954,15,0
1955,16,0
1956,16,0
1957,10,0
1958,19,0
1959,18,0
1960,11,0
1961,11,0
1962,13,0
1963,5,0
1964,20,0
1965,0,0
1966,7,0
1967,8,0
1968,0,0
1969,0,0
1970,10,0
1971,6,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,8,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,5,0
1988,0,0
1989,5,0
1990,0,0
1991,5,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,6,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
