year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,6
1894,0,0
1895,0,0
1896,0,5
1897,0,11
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,7
1909,0,5
1910,0,5
1911,0,0
1912,0,16
1913,0,16
1914,0,19
1915,0,22
1916,0,15
1917,6,27
1918,0,25
1919,0,26
1920,0,21
1921,0,27
1922,0,17
1923,0,15
1924,0,22
1925,0,24
1926,0,23
1927,0,22
1928,0,12
1929,5,20
1930,0,13
1931,0,16
1932,0,12
1933,0,23
1934,0,21
1935,0,17
1936,0,20
1937,0,18
1938,0,14
1939,5,17
1940,0,18
1941,5,22
1942,0,15
1943,0,20
1944,0,20
1945,0,10
1946,0,17
1947,0,21
1948,6,18
1949,0,22
1950,5,17
1951,0,35
1952,0,24
1953,0,16
1954,0,19
1955,0,27
1956,0,28
1957,7,15
1958,5,19
1959,10,23
1960,0,13
1961,0,11
1962,5,14
1963,5,14
1964,0,16
1965,6,10
1966,0,15
1967,0,5
1968,5,14
1969,0,8
1970,0,9
1971,0,9
1972,0,9
1973,0,10
1974,0,7
1975,0,13
1976,0,9
1977,0,12
1978,0,9
1979,0,11
1980,0,14
1981,0,7
1982,0,0
1983,0,7
1984,0,0
1985,0,0
1986,0,0
1987,0,8
1988,0,10
1989,0,6
1990,0,6
1991,0,0
1992,0,6
1993,0,0
1994,0,0
1995,0,7
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,5
2002,0,0
2003,0,0
2004,0,7
2005,0,0
2006,0,7
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
