year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,7,0
1914,6,0
1915,8,0
1916,10,0
1917,11,0
1918,9,0
1919,10,0
1920,20,0
1921,26,0
1922,18,0
1923,24,0
1924,15,0
1925,19,0
1926,22,0
1927,51,0
1928,26,0
1929,16,0
1930,33,0
1931,21,0
1932,14,0
1933,14,0
1934,18,0
1935,29,0
1936,28,0
1937,13,0
1938,41,0
1939,30,0
1940,29,0
1941,24,0
1942,21,0
1943,22,0
1944,16,0
1945,20,0
1946,44,0
1947,39,0
1948,46,0
1949,47,0
1950,30,0
1951,33,0
1952,34,0
1953,39,0
1954,55,0
1955,51,0
1956,47,0
1957,22,0
1958,44,0
1959,27,0
1960,38,0
1961,67,0
1962,53,0
1963,42,0
1964,38,0
1965,34,0
1966,38,0
1967,22,0
1968,37,0
1969,30,0
1970,34,0
1971,31,0
1972,25,0
1973,15,0
1974,13,0
1975,23,0
1976,13,0
1977,11,0
1978,19,0
1979,15,0
1980,25,0
1981,20,0
1982,14,0
1983,21,0
1984,19,0
1985,18,0
1986,26,0
1987,17,0
1988,23,0
1989,36,0
1990,20,0
1991,32,0
1992,36,0
1993,40,0
1994,43,0
1995,38,0
1996,32,0
1997,54,0
1998,62,0
1999,58,0
2000,78,0
2001,122,0
2002,171,0
2003,179,0
2004,189,0
2005,151,0
2006,150,0
2007,140,0
2008,127,0
2009,108,0
2010,148,0
2011,142,0
2012,148,0
2013,144,0
2014,112,0
2015,128,0
2016,254,0
2017,234,0
2018,301,0
2019,271,0
