year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,6,0
1917,5,0
1918,6,0
1919,0,0
1920,10,0
1921,7,0
1922,8,0
1923,0,0
1924,5,0
1925,7,0
1926,5,0
1927,9,0
1928,6,0
1929,8,0
1930,9,0
1931,6,0
1932,14,0
1933,6,0
1934,7,0
1935,18,0
1936,12,0
1937,18,0
1938,16,0
1939,12,0
1940,16,0
1941,30,0
1942,21,0
1943,25,0
1944,28,0
1945,28,0
1946,31,0
1947,35,0
1948,29,0
1949,28,0
1950,26,0
1951,38,0
1952,30,0
1953,28,0
1954,38,0
1955,31,0
1956,40,0
1957,34,0
1958,25,0
1959,35,0
1960,29,0
1961,26,0
1962,26,0
1963,36,0
1964,32,0
1965,21,0
1966,21,0
1967,28,0
1968,20,0
1969,21,0
1970,20,0
1971,25,0
1972,15,0
1973,15,0
1974,17,0
1975,16,0
1976,17,0
1977,14,0
1978,9,0
1979,14,0
1980,13,0
1981,8,0
1982,13,0
1983,0,0
1984,8,0
1985,7,0
1986,5,0
1987,6,0
1988,7,0
1989,8,0
1990,6,0
1991,7,0
1992,6,0
1993,8,0
1994,5,0
1995,0,0
1996,5,0
1997,0,0
1998,0,0
1999,0,0
2000,5,0
2001,0,0
2002,0,0
2003,6,0
2004,0,0
2005,8,0
2006,5,0
2007,8,0
2008,0,0
2009,5,0
2010,0,0
2011,8,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
