year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,8,0
1948,7,0
1949,16,0
1950,21,0
1951,29,0
1952,23,0
1953,48,0
1954,62,0
1955,62,0
1956,32,0
1957,31,0
1958,31,0
1959,135,0
1960,352,0
1961,380,0
1962,383,0
1963,455,0
1964,419,0
1965,408,0
1966,356,0
1967,247,0
1968,194,0
1969,110,0
1970,92,0
1971,102,0
1972,60,0
1973,59,0
1974,47,0
1975,47,0
1976,46,0
1977,53,0
1978,56,0
1979,47,0
1980,70,0
1981,83,0
1982,106,0
1983,125,0
1984,149,0
1985,99,0
1986,110,0
1987,111,0
1988,149,0
1989,161,0
1990,154,0
1991,115,0
1992,72,0
1993,96,0
1994,75,0
1995,65,0
1996,69,0
1997,77,0
1998,74,0
1999,72,0
2000,63,0
2001,71,0
2002,67,0
2003,73,0
2004,55,0
2005,46,0
2006,50,0
2007,68,0
2008,55,0
2009,52,0
2010,35,0
2011,25,0
2012,44,0
2013,27,0
2014,30,0
2015,38,0
2016,33,0
2017,39,0
2018,35,0
2019,27,0
