year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,6
1914,0,5
1915,0,10
1916,0,6
1917,0,5
1918,0,0
1919,0,7
1920,0,10
1921,0,6
1922,0,9
1923,0,6
1924,0,11
1925,0,11
1926,0,7
1927,0,7
1928,0,7
1929,0,8
1930,0,8
1931,0,12
1932,0,8
1933,0,18
1934,0,7
1935,0,7
1936,0,12
1937,0,6
1938,0,8
1939,0,15
1940,0,12
1941,0,18
1942,0,13
1943,0,13
1944,0,9
1945,0,14
1946,0,13
1947,0,10
1948,0,10
1949,0,7
1950,0,12
1951,0,6
1952,0,15
1953,0,20
1954,0,6
1955,0,9
1956,0,13
1957,0,9
1958,0,8
1959,0,9
1960,0,8
1961,0,10
1962,0,7
1963,0,0
1964,0,5
1965,0,0
1966,0,0
1967,0,0
1968,0,6
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,5
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,6
1982,0,0
1983,0,0
1984,0,8
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,6,0
2006,0,0
2007,0,0
2008,7,0
2009,5,0
2010,8,0
2011,9,0
2012,9,0
2013,9,0
2014,10,0
2015,10,0
2016,9,0
2017,11,0
2018,0,0
2019,5,0
