year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,6,0
1916,7,0
1917,12,0
1918,13,0
1919,10,0
1920,5,0
1921,11,0
1922,13,0
1923,7,0
1924,9,0
1925,8,0
1926,17,0
1927,12,0
1928,11,0
1929,13,0
1930,8,0
1931,0,0
1932,6,0
1933,0,0
1934,7,0
1935,6,0
1936,0,0
1937,7,0
1938,7,0
1939,0,0
1940,8,0
1941,6,0
1942,0,0
1943,5,0
1944,6,0
1945,5,0
1946,0,0
1947,0,0
1948,6,0
1949,6,0
1950,0,0
1951,6,0
1952,12,0
1953,9,0
1954,6,0
1955,6,0
1956,5,0
1957,9,0
1958,7,0
1959,6,0
1960,5,0
1961,6,0
1962,8,0
1963,6,0
1964,7,0
1965,14,0
1966,12,0
1967,15,0
1968,9,0
1969,10,0
1970,7,0
1971,16,0
1972,12,0
1973,13,0
1974,19,0
1975,21,0
1976,13,0
1977,10,0
1978,14,0
1979,10,0
1980,12,0
1981,8,0
1982,18,0
1983,8,0
1984,11,0
1985,13,0
1986,9,0
1987,19,0
1988,10,0
1989,17,0
1990,22,0
1991,7,0
1992,8,0
1993,10,0
1994,8,0
1995,8,0
1996,12,0
1997,9,0
1998,6,0
1999,0,0
2000,6,0
2001,5,0
2002,0,0
2003,7,0
2004,0,0
2005,9,0
2006,0,0
2007,0,0
2008,7,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
