year,F,M
1880,28,0
1881,29,0
1882,53,0
1883,57,0
1884,53,0
1885,51,0
1886,46,0
1887,66,0
1888,70,0
1889,80,0
1890,80,0
1891,96,0
1892,87,0
1893,89,0
1894,98,0
1895,93,0
1896,114,0
1897,98,0
1898,123,0
1899,103,0
1900,115,0
1901,85,0
1902,86,0
1903,109,0
1904,100,0
1905,98,0
1906,89,0
1907,85,0
1908,109,0
1909,100,0
1910,105,0
1911,117,0
1912,147,0
1913,147,0
1914,194,0
1915,268,0
1916,283,0
1917,293,0
1918,272,0
1919,249,0
1920,252,0
1921,244,0
1922,231,0
1923,210,0
1924,214,0
1925,185,5
1926,163,0
1927,153,0
1928,141,0
1929,143,0
1930,140,0
1931,117,0
1932,104,0
1933,85,0
1934,105,0
1935,96,0
1936,83,0
1937,101,0
1938,80,0
1939,68,0
1940,69,0
1941,67,0
1942,58,0
1943,74,0
1944,59,0
1945,55,0
1946,64,0
1947,59,0
1948,55,0
1949,56,0
1950,57,0
1951,63,0
1952,61,0
1953,42,0
1954,60,0
1955,48,0
1956,52,0
1957,59,0
1958,33,0
1959,50,0
1960,47,0
1961,43,0
1962,22,0
1963,39,0
1964,33,0
1965,24,0
1966,42,0
1967,34,0
1968,25,0
1969,47,0
1970,48,0
1971,53,0
1972,36,0
1973,46,0
1974,34,0
1975,45,0
1976,37,0
1977,47,0
1978,40,0
1979,34,0
1980,50,0
1981,29,0
1982,32,0
1983,26,0
1984,42,0
1985,20,0
1986,26,0
1987,24,0
1988,27,0
1989,36,0
1990,37,0
1991,29,0
1992,31,0
1993,24,0
1994,27,0
1995,25,0
1996,25,0
1997,17,0
1998,24,0
1999,20,0
2000,22,0
2001,23,0
2002,17,0
2003,19,0
2004,24,0
2005,14,0
2006,22,0
2007,19,0
2008,22,0
2009,15,0
2010,17,0
2011,15,0
2012,16,0
2013,21,0
2014,25,0
2015,26,0
2016,30,0
2017,19,0
2018,34,0
2019,21,0
