year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,9
1911,0,6
1912,0,8
1913,0,24
1914,0,28
1915,0,46
1916,0,34
1917,0,28
1918,5,40
1919,0,38
1920,0,39
1921,0,36
1922,0,48
1923,0,50
1924,7,53
1925,5,39
1926,0,56
1927,0,55
1928,0,66
1929,0,56
1930,5,57
1931,0,62
1932,0,70
1933,0,81
1934,0,81
1935,0,85
1936,5,68
1937,0,56
1938,0,84
1939,0,75
1940,5,70
1941,0,64
1942,0,55
1943,0,69
1944,0,45
1945,0,53
1946,0,51
1947,0,71
1948,0,55
1949,0,51
1950,0,53
1951,0,58
1952,0,52
1953,0,67
1954,0,30
1955,0,48
1956,0,57
1957,0,46
1958,0,47
1959,0,44
1960,0,48
1961,0,32
1962,0,39
1963,0,42
1964,0,33
1965,0,36
1966,0,29
1967,0,23
1968,0,35
1969,0,25
1970,5,35
1971,0,20
1972,0,22
1973,0,18
1974,0,21
1975,0,18
1976,0,14
1977,0,17
1978,0,18
1979,5,17
1980,0,18
1981,6,10
1982,8,13
1983,7,20
1984,16,8
1985,9,14
1986,12,17
1987,8,9
1988,8,23
1989,13,23
1990,16,14
1991,21,16
1992,17,20
1993,15,11
1994,22,14
1995,12,8
1996,15,23
1997,13,10
1998,15,16
1999,17,10
2000,29,17
2001,24,27
2002,43,14
2003,30,15
2004,20,22
2005,39,16
2006,36,15
2007,33,18
2008,20,21
2009,18,15
2010,18,21
2011,15,17
2012,19,25
2013,16,21
2014,20,24
2015,10,30
2016,12,17
2017,13,20
2018,11,24
2019,17,26
