year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,9
1959,0,13
1960,0,32
1961,5,52
1962,7,35
1963,0,32
1964,0,35
1965,0,46
1966,0,41
1967,0,47
1968,0,55
1969,5,93
1970,6,123
1971,7,166
1972,6,111
1973,7,116
1974,7,128
1975,12,105
1976,10,101
1977,12,123
1978,10,130
1979,11,156
1980,14,147
1981,11,116
1982,15,140
1983,5,153
1984,9,105
1985,14,126
1986,15,125
1987,28,115
1988,13,119
1989,24,121
1990,22,141
1991,23,155
1992,24,156
1993,21,153
1994,32,170
1995,18,166
1996,28,184
1997,24,182
1998,20,166
1999,18,193
2000,25,207
2001,50,248
2002,57,248
2003,75,298
2004,72,297
2005,64,286
2006,78,375
2007,103,463
2008,106,495
2009,130,516
2010,134,517
2011,135,510
2012,177,635
2013,228,703
2014,227,688
2015,268,770
2016,277,749
2017,339,798
2018,394,869
2019,500,851
