year,F,M
1880,0,10
1881,0,6
1882,0,8
1883,0,8
1884,0,9
1885,0,7
1886,0,9
1887,0,8
1888,0,7
1889,0,12
1890,0,0
1891,0,12
1892,0,12
1893,0,0
1894,0,6
1895,0,6
1896,0,5
1897,0,12
1898,0,9
1899,0,12
1900,0,9
1901,0,8
1902,0,8
1903,0,15
1904,0,11
1905,0,8
1906,0,14
1907,0,15
1908,0,12
1909,0,11
1910,0,16
1911,0,27
1912,0,51
1913,0,54
1914,0,69
1915,6,86
1916,6,104
1917,8,98
1918,5,106
1919,5,84
1920,8,71
1921,9,73
1922,7,64
1923,11,70
1924,16,80
1925,7,56
1926,9,53
1927,8,60
1928,9,52
1929,7,56
1930,7,70
1931,9,43
1932,6,64
1933,5,37
1934,5,36
1935,9,40
1936,0,42
1937,0,33
1938,10,30
1939,0,24
1940,7,33
1941,0,35
1942,0,30
1943,0,26
1944,7,23
1945,0,20
1946,0,14
1947,0,19
1948,0,12
1949,0,13
1950,0,14
1951,0,11
1952,0,12
1953,0,19
1954,0,14
1955,0,9
1956,0,13
1957,0,12
1958,0,8
1959,0,10
1960,0,10
1961,0,9
1962,0,5
1963,0,7
1964,0,7
1965,0,7
1966,0,12
1967,0,0
1968,0,0
1969,0,8
1970,0,0
1971,0,8
1972,0,0
1973,0,0
1974,0,0
1975,0,9
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,5
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,5
2014,0,0
2015,0,5
2016,0,0
2017,0,7
2018,0,10
2019,0,9
