year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,9,0
1914,0,0
1915,7,0
1916,0,0
1917,8,0
1918,5,0
1919,5,0
1920,0,0
1921,5,0
1922,6,0
1923,10,0
1924,11,0
1925,10,0
1926,12,0
1927,11,0
1928,14,0
1929,11,0
1930,18,0
1931,26,0
1932,19,0
1933,20,0
1934,14,0
1935,32,0
1936,21,0
1937,19,0
1938,30,0
1939,18,0
1940,31,0
1941,38,0
1942,53,0
1943,46,0
1944,49,0
1945,57,0
1946,74,0
1947,60,0
1948,60,0
1949,88,0
1950,77,0
1951,83,0
1952,77,0
1953,88,0
1954,95,0
1955,103,0
1956,88,0
1957,118,0
1958,115,0
1959,185,0
1960,223,0
1961,252,0
1962,230,0
1963,241,0
1964,345,0
1965,294,0
1966,245,0
1967,273,0
1968,378,0
1969,329,0
1970,279,0
1971,249,0
1972,210,0
1973,173,0
1974,194,0
1975,183,0
1976,165,0
1977,189,0
1978,185,0
1979,166,0
1980,176,0
1981,167,0
1982,167,0
1983,190,0
1984,190,0
1985,152,0
1986,168,0
1987,130,0
1988,133,0
1989,142,0
1990,181,0
1991,152,0
1992,172,0
1993,144,0
1994,167,0
1995,149,0
1996,164,0
1997,171,0
1998,174,0
1999,156,0
2000,156,0
2001,139,0
2002,117,0
2003,119,0
2004,134,0
2005,117,0
2006,109,0
2007,96,0
2008,120,0
2009,101,0
2010,85,0
2011,96,0
2012,80,0
2013,94,0
2014,70,0
2015,84,0
2016,73,0
2017,88,0
2018,70,0
2019,75,0
