year,Girls,Boys
1880,0,50
1881,0,36
1882,0,50
1883,0,43
1884,0,45
1885,0,47
1886,0,50
1887,0,37
1888,0,46
1889,0,39
1890,0,49
1891,0,40
1892,0,53
1893,0,43
1894,0,50
1895,0,54
1896,0,51
1897,0,58
1898,0,67
1899,0,39
1900,0,56
1901,0,48
1902,0,54
1903,0,58
1904,0,52
1905,0,65
1906,0,50
1907,0,65
1908,0,57
1909,0,67
1910,0,74
1911,0,94
1912,0,172
1913,0,202
1914,0,225
1915,0,272
1916,0,260
1917,0,280
1918,0,256
1919,0,264
1920,0,207
1921,0,231
1922,0,176
1923,0,173
1924,0,174
1925,0,116
1926,0,135
1927,0,140
1928,0,88
1929,0,62
1930,0,86
1931,0,78
1932,0,83
1933,0,67
1934,0,76
1935,0,59
1936,0,71
1937,0,63
1938,0,55
1939,0,56
1940,0,54
1941,0,66
1942,0,63
1943,0,55
1944,0,58
1945,0,58
1946,0,53
1947,0,56
1948,0,51
1949,0,62
1950,0,46
1951,0,45
1952,0,49
1953,0,57
1954,0,58
1955,0,60
1956,0,52
1957,0,66
1958,0,63
1959,0,65
1960,0,60
1961,0,63
1962,0,51
1963,0,47
1964,0,44
1965,0,35
1966,0,35
1967,0,24
1968,0,33
1969,0,31
1970,0,34
1971,0,41
1972,0,34
1973,0,38
1974,0,38
1975,0,39
1976,0,36
1977,0,43
1978,0,25
1979,0,24
1980,0,36
1981,0,34
1982,0,34
1983,0,27
1984,0,19
1985,0,27
1986,0,21
1987,0,28
1988,0,25
1989,0,23
1990,0,25
1991,0,23
1992,0,17
1993,0,18
1994,0,19
1995,0,20
1996,0,28
1997,0,27
1998,0,29
1999,0,23
2000,0,31
2001,0,41
2002,0,43
2003,0,54
2004,0,34
2005,0,40
2006,0,44
2007,0,52
2008,0,49
2009,0,56
2010,0,55
2011,0,51
2012,0,49
2013,0,63
2014,0,58
2015,0,80
2016,0,61
2017,0,74
2018,0,80
2019,0,79
