year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,5,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,8,0
1944,6,0
1945,5,0
1946,6,0
1947,13,0
1948,8,0
1949,16,0
1950,7,0
1951,10,0
1952,15,0
1953,10,0
1954,13,0
1955,17,0
1956,22,0
1957,16,0
1958,23,0
1959,28,0
1960,26,0
1961,26,0
1962,31,0
1963,36,0
1964,37,0
1965,53,0
1966,55,0
1967,55,0
1968,62,0
1969,83,0
1970,85,0
1971,134,0
1972,86,0
1973,111,0
1974,95,0
1975,110,0
1976,134,0
1977,144,0
1978,129,0
1979,202,0
1980,151,0
1981,165,0
1982,144,0
1983,135,0
1984,196,0
1985,228,0
1986,287,0
1987,360,0
1988,375,0
1989,410,0
1990,457,0
1991,377,0
1992,316,0
1993,310,0
1994,239,0
1995,235,0
1996,280,0
1997,284,0
1998,226,0
1999,255,0
2000,233,0
2001,224,0
2002,229,0
2003,198,0
2004,192,0
2005,187,0
2006,154,0
2007,139,0
2008,127,0
2009,179,0
2010,104,0
2011,101,0
2012,91,0
2013,72,0
2014,68,0
2015,59,0
2016,77,0
2017,74,0
2018,48,0
2019,47,0
