year,Boys,Girls
1880,29,5
1881,22,10
1882,33,18
1883,27,7
1884,37,10
1885,50,11
1886,50,12
1887,46,0
1888,53,10
1889,56,11
1890,68,16
1891,56,8
1892,58,15
1893,67,16
1894,66,16
1895,64,16
1896,83,9
1897,84,12
1898,80,11
1899,73,9
1900,88,17
1901,77,9
1902,79,15
1903,65,13
1904,66,18
1905,86,14
1906,75,15
1907,83,15
1908,85,22
1909,68,20
1910,100,22
1911,100,20
1912,112,28
1913,125,26
1914,134,33
1915,154,49
1916,180,31
1917,155,52
1918,158,43
1919,159,48
1920,148,50
1921,156,58
1922,137,52
1923,144,56
1924,148,57
1925,129,53
1926,122,60
1927,131,52
1928,107,47
1929,101,35
1930,95,48
1931,100,22
1932,79,37
1933,69,39
1934,81,43
1935,75,45
1936,67,38
1937,62,39
1938,76,41
1939,74,45
1940,54,61
1941,50,60
1942,61,50
1943,58,57
1944,40,41
1945,60,60
1946,43,53
1947,48,67
1948,45,63
1949,42,63
1950,44,63
1951,34,72
1952,44,65
1953,34,74
1954,20,66
1955,33,72
1956,32,82
1957,35,89
1958,24,81
1959,25,97
1960,20,60
1961,16,73
1962,17,75
1963,19,55
1964,15,55
1965,7,67
1966,8,40
1967,15,53
1968,8,48
1969,9,45
1970,9,44
1971,9,35
1972,8,45
1973,0,32
1974,10,32
1975,0,21
1976,9,30
1977,7,28
1978,5,25
1979,0,26
1980,0,32
1981,7,26
1982,0,27
1983,0,14
1984,0,15
1985,0,19
1986,6,11
1987,5,24
1988,0,15
1989,5,29
1990,0,18
1991,0,12
1992,0,18
1993,0,19
1994,0,14
1995,0,8
1996,0,10
1997,0,12
1998,0,10
1999,0,12
2000,0,7
2001,0,9
2002,0,6
2003,0,5
2004,0,8
2005,0,5
2006,0,7
2007,0,12
2008,0,5
2009,0,5
2010,0,0
2011,0,7
2012,0,9
2013,0,5
2014,0,9
2015,0,8
2016,0,0
2017,0,8
2018,0,6
2019,6,9
