year,Girls,Boys
1880,54,0
1881,58,0
1882,70,0
1883,82,0
1884,112,0
1885,86,0
1886,85,0
1887,103,0
1888,128,0
1889,154,0
1890,150,0
1891,132,0
1892,148,0
1893,141,0
1894,174,0
1895,180,0
1896,187,0
1897,172,0
1898,213,0
1899,200,0
1900,237,0
1901,192,0
1902,240,0
1903,212,0
1904,259,0
1905,236,0
1906,264,0
1907,315,0
1908,346,0
1909,345,0
1910,395,0
1911,413,0
1912,570,0
1913,668,0
1914,878,0
1915,1097,0
1916,1168,0
1917,1234,0
1918,1301,0
1919,1261,0
1920,1260,0
1921,1246,5
1922,1085,5
1923,1077,0
1924,1142,0
1925,1022,0
1926,944,0
1927,806,0
1928,721,5
1929,614,0
1930,555,0
1931,490,0
1932,464,0
1933,371,0
1934,326,0
1935,283,0
1936,264,0
1937,245,0
1938,238,0
1939,214,0
1940,202,0
1941,189,0
1942,172,0
1943,174,0
1944,171,0
1945,136,0
1946,162,0
1947,150,0
1948,134,0
1949,128,0
1950,112,0
1951,104,0
1952,117,0
1953,92,0
1954,92,0
1955,78,0
1956,92,0
1957,67,0
1958,83,0
1959,68,0
1960,73,0
1961,61,0
1962,66,0
1963,65,0
1964,59,0
1965,45,0
1966,52,0
1967,40,0
1968,36,0
1969,35,0
1970,41,0
1971,32,0
1972,29,0
1973,33,0
1974,41,0
1975,44,0
1976,23,0
1977,32,0
1978,40,0
1979,33,0
1980,42,0
1981,53,0
1982,38,0
1983,40,0
1984,38,0
1985,52,0
1986,47,0
1987,53,0
1988,57,0
1989,71,0
1990,55,0
1991,74,0
1992,71,0
1993,76,0
1994,99,0
1995,107,0
1996,127,0
1997,161,0
1998,181,0
1999,228,0
2000,282,0
2001,321,0
2002,364,0
2003,403,0
2004,480,0
2005,521,0
2006,676,0
2007,840,0
2008,910,0
2009,922,0
2010,990,0
2011,1103,0
2012,1343,0
2013,1377,5
2014,1530,0
2015,2408,0
2016,4116,6
2017,3926,0
2018,3478,0
2019,3058,0
