year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,6
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,5
1910,0,0
1911,0,0
1912,0,5
1913,0,12
1914,0,24
1915,0,26
1916,0,19
1917,0,21
1918,0,25
1919,0,24
1920,0,23
1921,0,17
1922,0,14
1923,0,14
1924,0,25
1925,0,23
1926,0,14
1927,0,16
1928,0,13
1929,0,21
1930,0,11
1931,0,10
1932,0,11
1933,0,9
1934,0,10
1935,0,8
1936,0,12
1937,0,7
1938,0,10
1939,0,8
1940,0,10
1941,0,12
1942,0,9
1943,0,14
1944,0,13
1945,0,0
1946,0,12
1947,0,5
1948,0,7
1949,0,13
1950,0,14
1951,0,9
1952,0,7
1953,0,11
1954,0,9
1955,0,8
1956,0,7
1957,0,10
1958,0,10
1959,0,9
1960,0,6
1961,0,0
1962,0,8
1963,0,6
1964,0,6
1965,0,0
1966,0,0
1967,0,6
1968,0,6
1969,0,6
1970,0,0
1971,0,8
1972,0,0
1973,0,8
1974,0,0
1975,0,0
1976,0,0
1977,0,6
1978,0,0
1979,0,6
1980,0,5
1981,0,0
1982,0,0
1983,0,5
1984,0,0
1985,0,0
1986,0,0
1987,0,9
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,5
1993,0,0
1994,0,5
1995,0,5
1996,0,5
1997,0,6
1998,0,0
1999,0,8
2000,0,5
2001,0,0
2002,0,0
2003,0,10
2004,0,7
2005,0,0
2006,0,9
2007,0,5
2008,0,7
2009,0,11
2010,0,6
2011,0,10
2012,0,8
2013,0,0
2014,0,8
2015,0,6
2016,0,9
2017,0,7
2018,0,6
2019,0,5
