year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,18,0
1946,32,0
1947,53,0
1948,62,0
1949,66,0
1950,75,0
1951,108,0
1952,86,0
1953,107,0
1954,112,0
1955,88,0
1956,90,0
1957,104,0
1958,191,0
1959,244,0
1960,258,0
1961,276,0
1962,315,0
1963,316,0
1964,391,0
1965,453,0
1966,235,0
1967,274,0
1968,262,0
1969,304,5
1970,360,0
1971,454,0
1972,403,0
1973,463,6
1974,447,0
1975,455,0
1976,480,0
1977,562,0
1978,570,5
1979,551,0
1980,567,0
1981,492,0
1982,563,0
1983,458,0
1984,542,0
1985,665,0
1986,823,0
1987,962,0
1988,1014,0
1989,1120,0
1990,1198,5
1991,1140,0
1992,1199,0
1993,1346,0
1994,1395,0
1995,1291,0
1996,1222,0
1997,1335,0
1998,1650,0
1999,1483,0
2000,1312,0
2001,1221,0
2002,1348,0
2003,1306,0
2004,1367,0
2005,1271,0
2006,1271,0
2007,1261,0
2008,1275,0
2009,1316,0
2010,1261,0
2011,1212,0
2012,1266,0
2013,1007,0
2014,1013,0
2015,907,0
2016,772,0
2017,639,0
2018,552,0
2019,473,0
