year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,6
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,6
1921,0,0
1922,0,0
1923,0,14
1924,0,11
1925,0,0
1926,0,6
1927,0,15
1928,0,12
1929,0,11
1930,0,8
1931,0,22
1932,0,14
1933,0,14
1934,0,18
1935,0,18
1936,0,21
1937,0,16
1938,0,21
1939,0,24
1940,0,28
1941,0,21
1942,0,30
1943,0,27
1944,0,24
1945,0,25
1946,0,24
1947,0,49
1948,0,31
1949,0,22
1950,0,38
1951,0,32
1952,0,44
1953,0,40
1954,0,48
1955,0,41
1956,0,41
1957,0,48
1958,0,46
1959,0,55
1960,0,60
1961,0,57
1962,0,57
1963,0,46
1964,0,67
1965,0,48
1966,0,66
1967,0,68
1968,0,52
1969,0,67
1970,0,49
1971,0,60
1972,0,72
1973,0,66
1974,0,65
1975,0,71
1976,0,79
1977,0,64
1978,0,60
1979,0,64
1980,0,54
1981,0,57
1982,0,81
1983,0,64
1984,0,53
1985,0,66
1986,0,66
1987,0,79
1988,0,67
1989,0,78
1990,0,90
1991,0,90
1992,0,94
1993,0,73
1994,0,93
1995,0,83
1996,0,81
1997,0,88
1998,0,72
1999,0,70
2000,0,78
2001,0,61
2002,0,57
2003,0,67
2004,0,65
2005,0,57
2006,0,55
2007,0,61
2008,0,56
2009,0,30
2010,0,30
2011,0,34
2012,0,42
2013,0,24
2014,0,22
2015,0,25
2016,0,21
2017,0,32
2018,0,23
2019,0,23
