year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,5,0
1934,0,0
1935,6,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,9,0
1943,19,0
1944,38,0
1945,27,0
1946,24,0
1947,29,0
1948,21,0
1949,30,0
1950,25,0
1951,30,0
1952,35,0
1953,30,0
1954,28,0
1955,36,0
1956,44,0
1957,56,0
1958,58,0
1959,62,0
1960,68,0
1961,76,5
1962,66,0
1963,64,0
1964,84,0
1965,77,0
1966,105,5
1967,123,0
1968,115,0
1969,143,0
1970,171,5
1971,181,0
1972,175,0
1973,167,0
1974,171,0
1975,207,6
1976,189,0
1977,222,0
1978,240,6
1979,266,0
1980,313,0
1981,293,0
1982,264,0
1983,266,0
1984,273,0
1985,224,0
1986,191,0
1987,237,0
1988,183,0
1989,206,0
1990,225,0
1991,216,0
1992,193,0
1993,172,0
1994,190,0
1995,145,0
1996,151,0
1997,137,0
1998,121,0
1999,104,0
2000,94,0
2001,105,0
2002,75,0
2003,80,0
2004,83,0
2005,94,0
2006,63,0
2007,76,0
2008,82,0
2009,79,0
2010,43,0
2011,68,0
2012,55,0
2013,50,0
2014,42,0
2015,26,0
2016,30,5
2017,32,7
2018,23,6
2019,22,0
