year,Boys,Girls
1880,0,0
1881,0,6
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,8
1890,0,0
1891,0,0
1892,0,0
1893,0,7
1894,0,5
1895,0,9
1896,0,5
1897,0,5
1898,0,0
1899,0,0
1900,0,10
1901,0,8
1902,0,5
1903,0,7
1904,0,8
1905,0,9
1906,0,6
1907,0,8
1908,0,6
1909,0,11
1910,0,9
1911,0,17
1912,0,16
1913,0,18
1914,0,29
1915,0,35
1916,0,38
1917,0,39
1918,0,42
1919,0,39
1920,5,27
1921,0,28
1922,6,41
1923,6,36
1924,0,40
1925,0,35
1926,6,40
1927,0,39
1928,0,45
1929,0,34
1930,0,35
1931,0,26
1932,0,27
1933,0,34
1934,0,25
1935,0,29
1936,0,19
1937,0,23
1938,0,18
1939,0,24
1940,0,23
1941,0,21
1942,0,30
1943,0,33
1944,0,27
1945,0,23
1946,0,23
1947,0,28
1948,0,20
1949,0,23
1950,0,24
1951,0,15
1952,0,33
1953,0,20
1954,0,20
1955,0,22
1956,0,16
1957,0,21
1958,0,15
1959,0,12
1960,0,17
1961,0,23
1962,0,16
1963,0,21
1964,0,13
1965,0,11
1966,0,18
1967,0,19
1968,0,6
1969,0,9
1970,0,17
1971,0,12
1972,0,13
1973,0,6
1974,0,10
1975,0,9
1976,0,8
1977,0,11
1978,0,12
1979,0,8
1980,0,8
1981,0,15
1982,0,13
1983,0,9
1984,0,9
1985,0,0
1986,0,10
1987,0,9
1988,0,7
1989,0,7
1990,0,10
1991,0,15
1992,0,12
1993,0,11
1994,0,6
1995,0,7
1996,0,10
1997,0,7
1998,0,7
1999,0,5
2000,0,7
2001,0,0
2002,0,0
2003,0,7
2004,0,7
2005,0,12
2006,6,7
2007,0,11
2008,0,11
2009,0,0
2010,0,8
2011,6,6
2012,0,11
2013,5,6
2014,5,9
2015,0,7
2016,5,7
2017,0,5
2018,0,7
2019,0,6
