year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,6
1916,0,0
1917,0,9
1918,0,0
1919,0,10
1920,0,10
1921,0,5
1922,0,8
1923,0,6
1924,0,9
1925,0,14
1926,0,5
1927,0,9
1928,0,13
1929,0,11
1930,0,12
1931,0,10
1932,0,8
1933,0,9
1934,0,7
1935,0,7
1936,0,7
1937,0,9
1938,0,11
1939,0,10
1940,0,0
1941,0,10
1942,0,8
1943,0,8
1944,0,5
1945,0,10
1946,0,8
1947,0,9
1948,0,16
1949,0,15
1950,0,10
1951,0,11
1952,0,12
1953,0,9
1954,0,6
1955,0,12
1956,0,11
1957,0,8
1958,0,6
1959,0,10
1960,0,8
1961,0,11
1962,0,15
1963,0,8
1964,0,9
1965,0,8
1966,0,11
1967,0,9
1968,0,12
1969,0,6
1970,0,10
1971,0,11
1972,0,15
1973,0,0
1974,0,8
1975,0,9
1976,0,17
1977,0,9
1978,0,8
1979,0,17
1980,0,11
1981,0,11
1982,0,13
1983,0,8
1984,0,13
1985,0,8
1986,0,10
1987,0,9
1988,0,14
1989,0,6
1990,0,11
1991,0,9
1992,0,10
1993,0,5
1994,0,13
1995,0,9
1996,0,8
1997,0,8
1998,0,10
1999,0,19
2000,0,12
2001,0,17
2002,0,12
2003,0,12
2004,0,11
2005,0,16
2006,0,11
2007,0,8
2008,0,0
2009,0,15
2010,0,8
2011,0,5
2012,0,12
2013,0,11
2014,0,10
2015,0,10
2016,0,9
2017,0,8
2018,0,10
2019,0,13
