year,F,M
1880,0,0
1881,0,0
1882,5,0
1883,0,0
1884,10,0
1885,10,0
1886,0,0
1887,5,0
1888,8,0
1889,7,0
1890,9,0
1891,6,0
1892,6,0
1893,12,0
1894,16,0
1895,12,0
1896,16,0
1897,28,0
1898,27,0
1899,15,0
1900,29,0
1901,24,0
1902,31,0
1903,35,0
1904,48,0
1905,44,0
1906,46,0
1907,44,0
1908,46,0
1909,56,0
1910,51,0
1911,59,0
1912,66,0
1913,83,0
1914,83,0
1915,94,0
1916,115,0
1917,99,0
1918,129,0
1919,128,0
1920,124,0
1921,115,0
1922,147,0
1923,140,0
1924,131,0
1925,136,0
1926,126,0
1927,116,0
1928,116,0
1929,113,0
1930,113,0
1931,89,0
1932,99,0
1933,80,0
1934,87,0
1935,88,0
1936,101,0
1937,87,0
1938,69,0
1939,64,0
1940,79,0
1941,71,0
1942,75,0
1943,90,0
1944,82,0
1945,62,0
1946,61,0
1947,73,0
1948,63,0
1949,65,0
1950,87,0
1951,73,0
1952,57,0
1953,48,0
1954,55,0
1955,44,0
1956,47,0
1957,47,0
1958,36,0
1959,34,0
1960,31,0
1961,27,0
1962,21,0
1963,23,0
1964,24,0
1965,17,0
1966,11,0
1967,12,0
1968,14,0
1969,12,0
1970,9,0
1971,6,0
1972,6,0
1973,5,0
1974,0,0
1975,6,0
1976,0,0
1977,5,0
1978,5,0
1979,0,0
1980,8,0
1981,0,0
1982,0,0
1983,5,0
1984,0,0
1985,0,0
1986,0,0
1987,6,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
