year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,5,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,5,0
1896,0,0
1897,0,0
1898,6,0
1899,0,0
1900,8,0
1901,0,0
1902,0,0
1903,11,0
1904,9,0
1905,9,0
1906,8,0
1907,10,0
1908,9,0
1909,21,0
1910,17,0
1911,8,0
1912,21,0
1913,32,0
1914,24,0
1915,36,0
1916,33,0
1917,39,0
1918,43,0
1919,53,0
1920,48,0
1921,48,0
1922,52,0
1923,54,0
1924,54,0
1925,57,0
1926,52,0
1927,52,0
1928,49,0
1929,32,0
1930,27,0
1931,41,0
1932,39,0
1933,35,0
1934,29,0
1935,16,0
1936,22,0
1937,30,0
1938,22,0
1939,22,0
1940,21,0
1941,17,0
1942,21,0
1943,11,0
1944,25,0
1945,16,0
1946,16,0
1947,26,0
1948,21,0
1949,20,0
1950,21,0
1951,17,0
1952,18,0
1953,13,0
1954,14,0
1955,16,0
1956,9,0
1957,15,0
1958,13,0
1959,14,0
1960,9,0
1961,13,0
1962,9,0
1963,15,0
1964,13,0
1965,9,0
1966,10,0
1967,7,0
1968,6,0
1969,10,0
1970,8,0
1971,11,0
1972,8,0
1973,6,0
1974,0,0
1975,5,0
1976,0,0
1977,0,0
1978,0,0
1979,11,0
1980,5,0
1981,5,0
1982,9,0
1983,5,0
1984,0,0
1985,0,0
1986,11,0
1987,0,0
1988,11,0
1989,11,0
1990,7,0
1991,12,0
1992,12,0
1993,5,0
1994,0,0
1995,5,0
1996,7,0
1997,0,0
1998,7,0
1999,6,0
2000,5,0
2001,0,0
2002,6,0
2003,0,0
2004,0,0
2005,0,0
2006,5,0
2007,7,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,5,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,5,0
2019,0,0
