year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,5
1950,0,7
1951,0,0
1952,0,0
1953,0,0
1954,0,7
1955,0,0
1956,0,13
1957,0,6
1958,0,8
1959,0,8
1960,0,0
1961,0,8
1962,0,5
1963,0,6
1964,0,6
1965,0,8
1966,0,8
1967,0,10
1968,0,13
1969,0,16
1970,0,14
1971,0,19
1972,0,14
1973,0,34
1974,0,20
1975,0,31
1976,0,27
1977,0,44
1978,0,36
1979,5,31
1980,0,32
1981,0,33
1982,0,31
1983,0,41
1984,0,25
1985,0,42
1986,5,27
1987,0,40
1988,0,41
1989,0,42
1990,0,38
1991,0,38
1992,0,36
1993,0,35
1994,0,48
1995,0,33
1996,6,44
1997,0,45
1998,0,48
1999,6,59
2000,10,90
2001,8,84
2002,14,95
2003,14,92
2004,21,106
2005,18,108
2006,23,126
2007,32,144
2008,30,139
2009,35,136
2010,38,129
2011,36,165
2012,37,179
2013,26,184
2014,34,187
2015,37,223
2016,34,220
2017,40,212
2018,49,230
2019,35,196
