year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,8
1908,0,0
1909,0,0
1910,0,5
1911,0,0
1912,0,12
1913,0,9
1914,0,17
1915,0,18
1916,0,15
1917,0,22
1918,0,15
1919,0,22
1920,0,15
1921,0,17
1922,0,22
1923,0,15
1924,0,15
1925,0,18
1926,0,15
1927,0,19
1928,0,9
1929,0,20
1930,0,13
1931,0,11
1932,0,11
1933,0,9
1934,0,11
1935,0,9
1936,0,11
1937,0,0
1938,0,8
1939,0,8
1940,0,0
1941,0,11
1942,0,5
1943,0,7
1944,0,0
1945,0,0
1946,0,8
1947,0,0
1948,0,7
1949,0,8
1950,0,0
1951,0,0
1952,0,0
1953,0,7
1954,0,0
1955,0,0
1956,0,0
1957,0,7
1958,0,5
1959,0,0
1960,0,0
1961,7,0
1962,0,0
1963,0,0
1964,0,0
1965,6,0
1966,6,0
1967,12,0
1968,12,0
1969,11,0
1970,19,0
1971,14,0
1972,21,0
1973,23,0
1974,20,0
1975,32,0
1976,37,0
1977,46,0
1978,57,0
1979,40,0
1980,29,0
1981,37,0
1982,36,0
1983,27,0
1984,28,0
1985,17,0
1986,33,0
1987,25,0
1988,15,0
1989,19,0
1990,17,0
1991,20,0
1992,18,0
1993,36,0
1994,123,0
1995,78,0
1996,62,0
1997,50,0
1998,33,0
1999,29,0
2000,29,0
2001,37,0
2002,28,0
2003,27,0
2004,42,0
2005,19,0
2006,29,0
2007,28,0
2008,27,5
2009,20,5
2010,118,0
2011,42,0
2012,41,0
2013,30,0
2014,31,0
2015,22,0
2016,18,0
2017,25,0
2018,16,0
2019,22,0
