year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,5,0
1951,0,0
1952,0,0
1953,6,0
1954,7,0
1955,0,0
1956,12,0
1957,13,0
1958,20,0
1959,35,0
1960,111,0
1961,87,0
1962,86,0
1963,124,0
1964,118,0
1965,121,0
1966,137,0
1967,143,0
1968,199,0
1969,380,0
1970,444,0
1971,402,0
1972,345,0
1973,449,0
1974,468,0
1975,559,0
1976,681,0
1977,759,0
1978,801,0
1979,1174,6
1980,1179,5
1981,1128,0
1982,1109,0
1983,1202,0
1984,1538,11
1985,2258,6
1986,3224,10
1987,5134,16
1988,7135,22
1989,9043,30
1990,11261,16
1991,10677,16
1992,10164,11
1993,11031,20
1994,10602,8
1995,10099,12
1996,11022,10
1997,12648,19
1998,13709,9
1999,14035,14
2000,13553,15
2001,13272,13
2002,12844,19
2003,12749,10
2004,12107,45
2005,10891,17
2006,10174,9
2007,11265,17
2008,9646,14
2009,7969,7
2010,6992,7
2011,6018,5
2012,5086,0
2013,4203,5
2014,3834,8
2015,3252,0
2016,2674,0
2017,2238,0
2018,1875,0
2019,1682,0
