year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,5,0
1884,0,0
1885,0,0
1886,0,0
1887,6,0
1888,5,0
1889,0,0
1890,7,0
1891,8,0
1892,9,0
1893,0,0
1894,7,0
1895,5,0
1896,7,0
1897,7,0
1898,8,0
1899,0,0
1900,12,0
1901,0,0
1902,8,0
1903,10,0
1904,9,0
1905,12,0
1906,10,0
1907,11,0
1908,7,0
1909,7,0
1910,12,0
1911,15,0
1912,7,0
1913,13,0
1914,19,0
1915,34,0
1916,27,0
1917,30,0
1918,46,0
1919,47,0
1920,35,0
1921,42,0
1922,35,0
1923,45,0
1924,48,0
1925,43,0
1926,48,0
1927,45,0
1928,46,0
1929,51,0
1930,58,0
1931,45,0
1932,55,0
1933,55,0
1934,44,0
1935,35,0
1936,42,0
1937,43,0
1938,56,0
1939,41,0
1940,47,0
1941,41,0
1942,39,0
1943,40,0
1944,30,0
1945,21,0
1946,30,0
1947,31,0
1948,34,0
1949,31,0
1950,32,0
1951,24,0
1952,40,0
1953,43,0
1954,37,0
1955,26,0
1956,34,0
1957,24,0
1958,33,0
1959,25,0
1960,21,0
1961,35,0
1962,19,0
1963,22,0
1964,27,0
1965,27,0
1966,10,0
1967,17,0
1968,17,0
1969,27,0
1970,12,0
1971,8,0
1972,19,0
1973,11,0
1974,13,0
1975,15,0
1976,8,0
1977,0,0
1978,10,0
1979,9,0
1980,6,0
1981,5,0
1982,5,0
1983,0,0
1984,0,0
1985,13,0
1986,0,0
1987,0,0
1988,7,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,6,0
2012,0,0
2013,6,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
