year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,9,0
1909,0,0
1910,7,0
1911,6,0
1912,5,0
1913,7,0
1914,5,0
1915,9,0
1916,9,0
1917,6,0
1918,7,0
1919,11,0
1920,7,0
1921,12,0
1922,9,0
1923,8,0
1924,7,0
1925,13,0
1926,9,0
1927,7,0
1928,5,0
1929,5,0
1930,9,0
1931,9,0
1932,5,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,5,0
1939,0,0
1940,0,0
1941,0,0
1942,5,0
1943,0,0
1944,6,0
1945,0,0
1946,5,0
1947,6,0
1948,5,0
1949,7,0
1950,5,0
1951,11,0
1952,9,0
1953,13,0
1954,13,0
1955,20,0
1956,14,0
1957,20,0
1958,14,0
1959,16,0
1960,27,0
1961,29,0
1962,23,0
1963,30,0
1964,34,0
1965,33,0
1966,31,0
1967,21,0
1968,28,0
1969,30,0
1970,24,0
1971,31,0
1972,22,0
1973,17,0
1974,23,0
1975,17,0
1976,28,0
1977,9,0
1978,13,0
1979,21,0
1980,19,0
1981,22,0
1982,21,0
1983,41,0
1984,50,0
1985,63,0
1986,89,0
1987,92,0
1988,86,0
1989,78,0
1990,80,0
1991,71,0
1992,67,0
1993,56,0
1994,50,0
1995,47,0
1996,51,0
1997,51,0
1998,60,0
1999,79,0
2000,85,0
2001,74,0
2002,57,0
2003,63,0
2004,62,0
2005,87,0
2006,90,0
2007,81,0
2008,74,0
2009,67,0
2010,62,0
2011,86,0
2012,85,0
2013,81,0
2014,74,0
2015,62,0
2016,69,0
2017,66,0
2018,46,0
2019,44,0
