year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,6,0
1912,6,0
1913,6,0
1914,8,0
1915,8,0
1916,10,0
1917,8,0
1918,10,0
1919,10,0
1920,9,0
1921,13,0
1922,5,0
1923,9,0
1924,8,0
1925,7,0
1926,8,0
1927,0,0
1928,7,0
1929,5,0
1930,6,0
1931,7,0
1932,0,0
1933,6,0
1934,6,0
1935,7,0
1936,10,0
1937,6,0
1938,6,0
1939,10,0
1940,9,0
1941,0,0
1942,16,0
1943,17,0
1944,14,0
1945,23,0
1946,17,0
1947,32,0
1948,24,0
1949,27,0
1950,37,0
1951,25,0
1952,22,0
1953,35,0
1954,35,0
1955,46,0
1956,34,0
1957,44,0
1958,35,0
1959,27,0
1960,28,0
1961,42,0
1962,38,0
1963,29,0
1964,34,0
1965,42,0
1966,36,0
1967,52,0
1968,45,0
1969,91,0
1970,98,0
1971,127,0
1972,99,0
1973,102,0
1974,124,0
1975,151,0
1976,126,0
1977,143,0
1978,161,0
1979,164,0
1980,161,0
1981,151,0
1982,148,0
1983,136,0
1984,137,0
1985,123,0
1986,100,7
1987,100,0
1988,92,0
1989,104,0
1990,68,0
1991,102,0
1992,100,0
1993,89,0
1994,81,0
1995,66,0
1996,66,0
1997,73,0
1998,65,0
1999,76,0
2000,67,0
2001,68,0
2002,93,0
2003,100,0
2004,97,0
2005,112,0
2006,96,0
2007,81,0
2008,108,0
2009,110,0
2010,80,0
2011,78,0
2012,71,0
2013,80,0
2014,60,0
2015,73,0
2016,60,0
2017,69,0
2018,71,0
2019,55,0
