year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,7
1914,0,9
1915,0,19
1916,0,12
1917,0,19
1918,0,0
1919,0,11
1920,0,8
1921,0,16
1922,0,28
1923,0,24
1924,0,19
1925,0,11
1926,0,14
1927,0,11
1928,0,18
1929,0,20
1930,0,15
1931,0,10
1932,0,16
1933,0,7
1934,0,5
1935,0,11
1936,0,6
1937,0,11
1938,0,0
1939,0,7
1940,0,7
1941,0,0
1942,0,9
1943,0,5
1944,0,8
1945,0,0
1946,0,5
1947,0,0
1948,0,0
1949,0,6
1950,0,8
1951,0,8
1952,0,5
1953,0,9
1954,0,8
1955,0,7
1956,0,7
1957,0,9
1958,0,20
1959,0,10
1960,0,12
1961,0,16
1962,0,11
1963,0,15
1964,0,14
1965,0,14
1966,0,16
1967,0,14
1968,0,16
1969,0,30
1970,0,25
1971,0,20
1972,0,26
1973,0,34
1974,0,15
1975,0,18
1976,0,24
1977,0,23
1978,0,33
1979,0,40
1980,0,31
1981,0,31
1982,0,31
1983,0,27
1984,0,42
1985,0,39
1986,0,31
1987,0,29
1988,0,31
1989,0,34
1990,0,30
1991,0,30
1992,0,36
1993,0,38
1994,0,44
1995,0,44
1996,0,41
1997,0,49
1998,0,41
1999,0,47
2000,0,49
2001,0,53
2002,5,54
2003,0,47
2004,0,59
2005,7,54
2006,0,54
2007,0,63
2008,0,41
2009,5,48
2010,0,43
2011,5,48
2012,0,55
2013,0,56
2014,5,59
2015,5,66
2016,6,75
2017,6,88
2018,0,64
2019,0,101
