year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,5,0
1970,11,8
1971,12,7
1972,0,10
1973,15,8
1974,11,12
1975,11,16
1976,9,21
1977,10,32
1978,24,23
1979,18,32
1980,20,22
1981,13,30
1982,20,27
1983,14,35
1984,23,31
1985,26,27
1986,24,29
1987,17,31
1988,20,31
1989,26,38
1990,37,51
1991,36,54
1992,34,42
1993,38,43
1994,41,40
1995,51,49
1996,32,55
1997,46,50
1998,44,63
1999,59,49
2000,47,99
2001,39,105
2002,52,93
2003,39,110
2004,31,90
2005,37,104
2006,28,120
2007,22,127
2008,32,129
2009,68,151
2010,31,150
2011,26,217
2012,18,365
2013,49,494
2014,45,373
2015,39,347
2016,38,324
2017,29,262
2018,26,250
2019,33,239
