year,F,M
1880,71,0
1881,81,0
1882,80,0
1883,79,0
1884,98,0
1885,88,0
1886,84,0
1887,104,5
1888,137,0
1889,107,0
1890,140,0
1891,124,5
1892,119,0
1893,115,0
1894,118,0
1895,92,0
1896,121,0
1897,97,5
1898,120,0
1899,87,0
1900,112,0
1901,87,0
1902,91,0
1903,91,0
1904,80,0
1905,73,5
1906,72,0
1907,79,0
1908,84,0
1909,57,0
1910,79,8
1911,77,0
1912,90,0
1913,121,7
1914,99,10
1915,124,11
1916,146,12
1917,136,5
1918,120,0
1919,147,9
1920,98,11
1921,133,10
1922,143,6
1923,129,11
1924,97,0
1925,128,5
1926,105,9
1927,103,7
1928,92,13
1929,78,8
1930,77,16
1931,71,5
1932,57,7
1933,64,5
1934,59,7
1935,60,11
1936,45,8
1937,52,13
1938,57,0
1939,69,5
1940,57,6
1941,50,6
1942,65,7
1943,57,0
1944,49,0
1945,44,7
1946,50,5
1947,47,9
1948,50,5
1949,40,0
1950,68,0
1951,57,5
1952,75,5
1953,71,10
1954,71,5
1955,95,7
1956,93,6
1957,120,0
1958,140,0
1959,104,8
1960,94,0
1961,92,0
1962,84,0
1963,95,0
1964,101,0
1965,69,0
1966,69,0
1967,57,0
1968,54,0
1969,54,0
1970,58,0
1971,72,0
1972,57,0
1973,78,0
1974,75,0
1975,70,0
1976,93,0
1977,59,0
1978,177,0
1979,237,0
1980,231,0
1981,292,0
1982,275,0
1983,223,0
1984,249,0
1985,234,0
1986,228,0
1987,228,0
1988,226,0
1989,265,0
1990,314,0
1991,275,0
1992,260,0
1993,292,0
1994,351,0
1995,351,0
1996,349,0
1997,386,0
1998,398,0
1999,430,0
2000,432,0
2001,526,0
2002,514,0
2003,537,0
2004,500,0
2005,445,0
2006,440,0
2007,468,0
2008,401,0
2009,370,0
2010,328,0
2011,340,0
2012,342,0
2013,245,0
2014,245,0
2015,212,0
2016,178,0
2017,123,0
2018,119,0
2019,91,0
