year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,19,0
1900,14,0
1901,8,0
1902,12,0
1903,13,6
1904,9,0
1905,14,0
1906,18,0
1907,10,0
1908,22,0
1909,11,0
1910,21,0
1911,16,0
1912,50,7
1913,55,15
1914,59,6
1915,119,14
1916,123,16
1917,141,27
1918,124,17
1919,136,21
1920,158,13
1921,190,28
1922,181,22
1923,167,17
1924,199,25
1925,201,16
1926,180,21
1927,198,25
1928,202,26
1929,169,16
1930,193,15
1931,179,17
1932,184,18
1933,167,17
1934,154,17
1935,154,12
1936,153,16
1937,149,6
1938,143,20
1939,133,9
1940,127,8
1941,97,16
1942,113,15
1943,118,19
1944,114,10
1945,88,13
1946,70,13
1947,89,15
1948,90,18
1949,88,17
1950,71,14
1951,83,15
1952,68,11
1953,76,13
1954,51,23
1955,58,15
1956,60,17
1957,54,18
1958,34,19
1959,36,23
1960,26,6
1961,40,13
1962,18,9
1963,23,8
1964,29,10
1965,14,8
1966,13,5
1967,25,10
1968,21,5
1969,7,10
1970,9,6
1971,17,12
1972,8,10
1973,18,10
1974,7,7
1975,8,7
1976,9,7
1977,8,6
1978,0,0
1979,0,6
1980,8,9
1981,5,0
1982,6,10
1983,5,0
1984,0,6
1985,0,0
1986,0,8
1987,0,6
1988,0,0
1989,0,11
1990,0,6
1991,0,6
1992,0,0
1993,0,6
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,5
2000,0,0
2001,0,0
2002,0,0
2003,6,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,6,0
2016,5,0
2017,0,5
2018,6,0
2019,0,0
