year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,6
1905,0,0
1906,0,6
1907,0,0
1908,0,0
1909,0,5
1910,0,8
1911,0,5
1912,0,10
1913,0,16
1914,0,16
1915,0,18
1916,0,27
1917,0,27
1918,0,30
1919,0,20
1920,0,34
1921,0,38
1922,0,34
1923,5,28
1924,0,33
1925,0,36
1926,0,25
1927,0,30
1928,0,26
1929,0,23
1930,0,29
1931,0,30
1932,0,27
1933,0,19
1934,0,20
1935,0,24
1936,0,24
1937,0,31
1938,0,25
1939,0,17
1940,0,30
1941,0,30
1942,0,18
1943,0,27
1944,0,22
1945,0,19
1946,0,14
1947,0,15
1948,0,15
1949,0,19
1950,0,13
1951,0,21
1952,0,16
1953,0,19
1954,0,8
1955,0,12
1956,0,10
1957,0,13
1958,0,10
1959,0,8
1960,0,9
1961,0,11
1962,0,12
1963,0,11
1964,0,11
1965,0,5
1966,0,8
1967,0,6
1968,0,7
1969,0,10
1970,0,8
1971,0,8
1972,0,15
1973,0,11
1974,10,0
1975,6,6
1976,10,5
1977,11,5
1978,15,9
1979,21,9
1980,20,8
1981,23,5
1982,26,11
1983,23,8
1984,28,6
1985,29,8
1986,36,10
1987,46,7
1988,47,8
1989,41,7
1990,39,5
1991,50,6
1992,63,14
1993,61,6
1994,48,7
1995,49,10
1996,55,9
1997,42,12
1998,48,9
1999,73,7
2000,77,10
2001,75,17
2002,68,6
2003,59,12
2004,75,8
2005,69,13
2006,110,8
2007,136,16
2008,179,9
2009,156,12
2010,163,12
2011,149,9
2012,159,6
2013,119,6
2014,84,11
2015,89,9
2016,85,7
2017,62,6
2018,31,0
2019,22,5
