year,F,M
1880,0,9
1881,0,8
1882,0,8
1883,0,0
1884,0,7
1885,0,5
1886,0,0
1887,0,9
1888,0,10
1889,0,5
1890,0,0
1891,0,0
1892,0,0
1893,0,5
1894,0,5
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,5
1903,0,0
1904,0,0
1905,0,0
1906,0,6
1907,0,7
1908,0,0
1909,0,7
1910,0,6
1911,0,5
1912,0,13
1913,0,9
1914,0,13
1915,0,25
1916,0,24
1917,0,24
1918,0,35
1919,0,38
1920,0,26
1921,0,38
1922,0,18
1923,0,25
1924,0,25
1925,0,18
1926,0,25
1927,0,16
1928,0,16
1929,0,14
1930,0,14
1931,0,8
1932,0,14
1933,0,9
1934,0,15
1935,0,12
1936,0,13
1937,0,18
1938,0,8
1939,0,10
1940,0,10
1941,0,15
1942,0,13
1943,0,15
1944,0,13
1945,0,18
1946,0,12
1947,0,18
1948,0,10
1949,0,10
1950,0,15
1951,0,16
1952,0,11
1953,0,11
1954,0,13
1955,0,14
1956,0,10
1957,0,10
1958,0,9
1959,0,11
1960,0,7
1961,0,10
1962,0,12
1963,0,11
1964,0,11
1965,0,5
1966,0,8
1967,0,11
1968,0,0
1969,0,8
1970,0,11
1971,0,10
1972,0,8
1973,0,5
1974,0,5
1975,0,5
1976,0,0
1977,0,0
1978,0,0
1979,0,5
1980,0,0
1981,0,0
1982,0,6
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,6
1989,0,6
1990,0,6
1991,0,7
1992,0,6
1993,0,8
1994,0,8
1995,0,11
1996,0,14
1997,0,13
1998,0,16
1999,0,38
2000,0,29
2001,0,41
2002,0,62
2003,0,62
2004,0,96
2005,0,104
2006,0,104
2007,0,159
2008,6,183
2009,12,355
2010,6,458
2011,14,606
2012,12,720
2013,22,899
2014,18,1182
2015,21,1275
2016,33,1381
2017,31,1458
2018,25,1590
2019,31,1867
