year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,10,0
1961,0,0
1962,7,0
1963,16,0
1964,11,0
1965,13,0
1966,11,0
1967,15,0
1968,20,0
1969,16,0
1970,22,0
1971,14,0
1972,7,0
1973,19,0
1974,16,0
1975,8,0
1976,18,0
1977,14,0
1978,14,0
1979,25,0
1980,25,0
1981,22,0
1982,19,0
1983,19,0
1984,18,0
1985,30,0
1986,20,0
1987,27,0
1988,34,0
1989,32,0
1990,38,0
1991,42,0
1992,41,0
1993,43,0
1994,40,0
1995,38,0
1996,46,0
1997,47,0
1998,56,0
1999,48,0
2000,50,0
2001,41,0
2002,36,0
2003,32,0
2004,27,0
2005,19,0
2006,20,0
2007,41,0
2008,31,0
2009,26,0
2010,11,0
2011,11,0
2012,9,0
2013,9,0
2014,5,0
2015,12,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
