year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,6
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,5
1924,0,0
1925,0,5
1926,0,0
1927,0,0
1928,0,7
1929,0,0
1930,0,6
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,5,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,5
1957,0,6
1958,0,0
1959,0,0
1960,0,0
1961,0,7
1962,0,0
1963,0,0
1964,0,5
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,5
1970,0,0
1971,0,7
1972,5,0
1973,0,0
1974,8,6
1975,5,6
1976,5,5
1977,10,0
1978,10,6
1979,8,8
1980,6,9
1981,8,6
1982,5,7
1983,0,7
1984,10,0
1985,0,0
1986,8,8
1987,10,7
1988,5,7
1989,5,0
1990,7,5
1991,0,7
1992,7,8
1993,11,9
1994,8,9
1995,5,8
1996,0,0
1997,5,5
1998,8,10
1999,11,11
2000,7,7
2001,0,15
2002,6,9
2003,16,17
2004,11,7
2005,19,8
2006,17,13
2007,16,8
2008,17,9
2009,17,6
2010,14,7
2011,13,13
2012,25,18
2013,11,22
2014,26,17
2015,18,23
2016,26,24
2017,24,21
2018,17,18
2019,17,38
