year,F,M
1880,6,0
1881,5,0
1882,0,0
1883,0,0
1884,9,0
1885,0,0
1886,12,0
1887,6,0
1888,9,0
1889,9,0
1890,6,0
1891,11,0
1892,13,0
1893,7,0
1894,14,0
1895,8,0
1896,9,0
1897,12,0
1898,13,0
1899,15,0
1900,14,0
1901,21,0
1902,24,0
1903,31,0
1904,25,0
1905,25,0
1906,31,0
1907,22,0
1908,27,0
1909,36,0
1910,32,0
1911,33,0
1912,45,0
1913,41,0
1914,66,0
1915,74,0
1916,72,0
1917,79,0
1918,103,0
1919,82,0
1920,73,0
1921,80,0
1922,82,0
1923,70,0
1924,83,0
1925,67,0
1926,55,0
1927,54,0
1928,57,0
1929,48,0
1930,52,0
1931,34,0
1932,43,0
1933,50,0
1934,38,0
1935,29,0
1936,30,0
1937,25,0
1938,24,0
1939,28,0
1940,25,0
1941,25,0
1942,19,0
1943,21,0
1944,18,0
1945,17,0
1946,25,0
1947,14,0
1948,21,0
1949,10,0
1950,16,0
1951,10,0
1952,13,0
1953,12,0
1954,15,0
1955,17,0
1956,16,0
1957,6,0
1958,14,0
1959,12,0
1960,6,0
1961,9,0
1962,7,0
1963,10,0
1964,0,0
1965,0,0
1966,0,0
1967,9,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,5,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
