year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,5,0
1899,7,0
1900,0,0
1901,5,0
1902,5,0
1903,9,0
1904,5,0
1905,9,0
1906,8,0
1907,10,0
1908,13,0
1909,9,0
1910,14,0
1911,24,0
1912,26,0
1913,24,0
1914,44,0
1915,70,0
1916,73,0
1917,76,0
1918,91,0
1919,94,0
1920,134,0
1921,131,0
1922,152,0
1923,176,0
1924,178,0
1925,185,0
1926,161,0
1927,191,0
1928,159,0
1929,143,0
1930,144,0
1931,99,0
1932,104,0
1933,88,0
1934,88,0
1935,93,0
1936,98,0
1937,98,0
1938,310,0
1939,415,0
1940,268,0
1941,316,0
1942,298,6
1943,353,0
1944,241,0
1945,174,0
1946,262,0
1947,301,0
1948,214,0
1949,133,0
1950,222,0
1951,214,0
1952,215,0
1953,236,0
1954,198,0
1955,232,0
1956,218,0
1957,224,0
1958,184,0
1959,239,0
1960,253,0
1961,286,0
1962,281,0
1963,219,0
1964,186,0
1965,190,0
1966,130,0
1967,107,0
1968,88,0
1969,72,0
1970,58,0
1971,43,0
1972,38,0
1973,39,0
1974,26,0
1975,26,0
1976,24,0
1977,30,0
1978,28,0
1979,19,0
1980,28,0
1981,27,0
1982,30,0
1983,30,0
1984,28,0
1985,32,0
1986,39,0
1987,26,0
1988,35,0
1989,29,0
1990,35,0
1991,39,0
1992,30,0
1993,37,0
1994,37,0
1995,33,0
1996,36,0
1997,32,0
1998,45,0
1999,48,0
2000,40,0
2001,47,0
2002,48,0
2003,50,0
2004,51,0
2005,73,0
2006,68,0
2007,53,0
2008,68,0
2009,49,0
2010,58,0
2011,61,0
2012,56,0
2013,43,0
2014,63,0
2015,58,0
2016,50,0
2017,48,0
2018,61,0
2019,29,0
