year,F,M
1880,21,0
1881,22,0
1882,24,0
1883,27,0
1884,29,0
1885,17,0
1886,29,0
1887,21,0
1888,25,0
1889,27,0
1890,26,0
1891,31,0
1892,32,0
1893,33,0
1894,38,0
1895,25,0
1896,34,0
1897,36,0
1898,21,0
1899,35,0
1900,30,0
1901,31,0
1902,53,0
1903,37,0
1904,33,0
1905,27,0
1906,36,0
1907,40,0
1908,38,0
1909,61,0
1910,72,0
1911,60,0
1912,69,0
1913,87,0
1914,89,0
1915,127,0
1916,134,0
1917,104,0
1918,114,0
1919,131,0
1920,123,0
1921,135,0
1922,119,0
1923,111,0
1924,107,0
1925,118,0
1926,104,0
1927,77,0
1928,79,0
1929,78,0
1930,69,0
1931,79,0
1932,72,0
1933,74,0
1934,60,0
1935,55,0
1936,66,0
1937,49,0
1938,42,0
1939,42,0
1940,49,0
1941,31,0
1942,36,0
1943,41,0
1944,33,0
1945,36,0
1946,37,0
1947,30,0
1948,23,0
1949,36,0
1950,21,0
1951,24,0
1952,31,0
1953,24,0
1954,16,0
1955,17,0
1956,25,0
1957,24,0
1958,13,0
1959,24,0
1960,20,0
1961,29,0
1962,11,0
1963,20,0
1964,10,0
1965,0,0
1966,12,0
1967,11,0
1968,7,0
1969,6,0
1970,12,0
1971,11,0
1972,0,0
1973,10,0
1974,0,0
1975,7,0
1976,8,0
1977,5,0
1978,0,0
1979,0,0
1980,8,0
1981,6,0
1982,5,0
1983,6,0
1984,7,0
1985,6,0
1986,5,0
1987,0,0
1988,6,0
1989,0,0
1990,5,0
1991,0,0
1992,0,0
1993,7,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,6,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
