year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,7,0
1954,7,0
1955,0,0
1956,8,0
1957,12,0
1958,14,0
1959,24,0
1960,27,0
1961,16,0
1962,22,0
1963,33,0
1964,34,0
1965,32,0
1966,55,0
1967,57,0
1968,38,0
1969,52,0
1970,59,0
1971,56,0
1972,48,0
1973,50,0
1974,65,0
1975,62,0
1976,83,0
1977,79,0
1978,68,0
1979,69,0
1980,85,0
1981,82,0
1982,90,0
1983,76,0
1984,81,0
1985,65,0
1986,85,0
1987,97,0
1988,105,0
1989,111,0
1990,116,0
1991,108,0
1992,106,0
1993,103,0
1994,111,0
1995,113,0
1996,123,0
1997,105,0
1998,101,0
1999,131,0
2000,168,0
2001,146,0
2002,145,0
2003,124,0
2004,145,0
2005,169,0
2006,146,0
2007,141,0
2008,106,0
2009,96,0
2010,107,0
2011,124,0
2012,102,0
2013,134,0
2014,119,0
2015,108,0
2016,115,0
2017,106,0
2018,73,0
2019,72,0
