year,F,M
1880,462,0
1881,451,0
1882,510,8
1883,532,6
1884,564,0
1885,607,5
1886,602,8
1887,648,5
1888,782,11
1889,723,9
1890,751,5
1891,696,5
1892,753,10
1893,693,6
1894,763,8
1895,691,0
1896,671,0
1897,595,8
1898,696,0
1899,571,0
1900,744,5
1901,550,6
1902,560,10
1903,541,7
1904,555,0
1905,530,6
1906,524,0
1907,544,8
1908,515,0
1909,483,5
1910,594,6
1911,541,5
1912,698,5
1913,695,11
1914,769,14
1915,974,16
1916,938,16
1917,945,17
1918,961,21
1919,981,10
1920,956,18
1921,977,12
1922,855,13
1923,864,8
1924,868,16
1925,849,22
1926,767,13
1927,744,11
1928,705,12
1929,579,15
1930,554,15
1931,481,14
1932,440,10
1933,404,9
1934,371,15
1935,352,9
1936,318,14
1937,292,11
1938,274,5
1939,257,10
1940,285,8
1941,251,8
1942,280,9
1943,219,0
1944,226,6
1945,204,5
1946,194,0
1947,234,0
1948,221,0
1949,205,0
1950,184,5
1951,222,0
1952,178,0
1953,171,0
1954,190,7
1955,182,7
1956,165,7
1957,146,0
1958,144,0
1959,141,0
1960,139,6
1961,127,9
1962,119,8
1963,109,5
1964,113,0
1965,108,7
1966,105,0
1967,97,0
1968,101,0
1969,93,0
1970,93,0
1971,113,0
1972,78,0
1973,98,0
1974,89,0
1975,88,0
1976,77,0
1977,85,0
1978,81,0
1979,108,0
1980,129,5
1981,145,0
1982,154,9
1983,130,9
1984,126,5
1985,134,0
1986,115,8
1987,101,6
1988,86,11
1989,101,6
1990,84,9
1991,87,7
1992,75,7
1993,79,0
1994,95,0
1995,82,0
1996,86,6
1997,85,0
1998,69,0
1999,73,0
2000,89,0
2001,91,0
2002,91,0
2003,92,0
2004,85,0
2005,95,0
2006,75,0
2007,92,0
2008,94,0
2009,80,0
2010,107,0
2011,88,0
2012,106,0
2013,108,0
2014,138,0
2015,130,0
2016,131,0
2017,127,0
2018,129,0
2019,133,0
