year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,8,0
1955,6,0
1956,5,0
1957,6,0
1958,5,0
1959,8,0
1960,7,11
1961,10,0
1962,13,5
1963,7,5
1964,10,0
1965,8,8
1966,16,6
1967,23,5
1968,23,6
1969,29,10
1970,45,0
1971,53,5
1972,46,6
1973,46,10
1974,52,16
1975,65,9
1976,70,11
1977,43,8
1978,76,12
1979,73,8
1980,47,8
1981,82,8
1982,52,11
1983,54,10
1984,75,7
1985,72,10
1986,75,9
1987,78,13
1988,72,12
1989,91,14
1990,83,20
1991,112,17
1992,121,8
1993,90,18
1994,106,13
1995,115,17
1996,125,17
1997,145,19
1998,118,28
1999,147,20
2000,130,33
2001,121,20
2002,118,38
2003,121,16
2004,125,38
2005,148,24
2006,159,39
2007,166,39
2008,176,39
2009,148,44
2010,182,23
2011,185,43
2012,183,35
2013,168,31
2014,180,34
2015,201,43
2016,183,48
2017,202,33
2018,174,30
2019,173,49
