year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,10,0
1885,0,0
1886,5,0
1887,0,0
1888,0,0
1889,0,0
1890,5,0
1891,5,0
1892,6,0
1893,6,0
1894,0,0
1895,0,0
1896,5,0
1897,0,0
1898,5,0
1899,0,0
1900,0,0
1901,5,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,5,0
1910,8,0
1911,5,0
1912,12,0
1913,8,0
1914,10,0
1915,19,0
1916,14,0
1917,8,0
1918,10,0
1919,20,0
1920,17,0
1921,15,0
1922,18,0
1923,21,0
1924,23,0
1925,21,0
1926,15,0
1927,11,0
1928,18,0
1929,18,0
1930,13,0
1931,21,0
1932,12,0
1933,12,0
1934,12,0
1935,17,0
1936,6,0
1937,17,0
1938,12,0
1939,12,0
1940,9,0
1941,14,0
1942,13,0
1943,10,0
1944,7,0
1945,16,0
1946,13,0
1947,8,0
1948,13,0
1949,13,0
1950,11,0
1951,10,0
1952,9,0
1953,9,0
1954,12,0
1955,16,0
1956,12,0
1957,12,0
1958,14,0
1959,18,0
1960,20,0
1961,13,0
1962,14,0
1963,25,0
1964,14,0
1965,11,0
1966,8,0
1967,10,0
1968,8,0
1969,9,0
1970,6,0
1971,6,0
1972,14,0
1973,12,0
1974,0,0
1975,13,0
1976,12,0
1977,8,0
1978,0,0
1979,8,0
1980,9,0
1981,10,0
1982,5,0
1983,9,0
1984,9,0
1985,14,0
1986,0,0
1987,14,0
1988,9,0
1989,7,0
1990,10,0
1991,14,0
1992,12,0
1993,10,0
1994,11,0
1995,12,0
1996,11,0
1997,6,0
1998,10,0
1999,22,0
2000,31,0
2001,31,0
2002,32,0
2003,48,0
2004,40,0
2005,39,0
2006,53,0
2007,46,0
2008,116,0
2009,78,0
2010,95,0
2011,82,0
2012,95,0
2013,108,0
2014,129,0
2015,88,0
2016,113,0
2017,101,0
2018,108,0
2019,103,0
