year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,5
1903,0,5
1904,0,7
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,10
1912,0,5
1913,0,5
1914,0,10
1915,0,13
1916,6,13
1917,0,8
1918,0,16
1919,6,14
1920,0,14
1921,0,7
1922,0,19
1923,0,13
1924,5,12
1925,0,12
1926,0,25
1927,6,24
1928,0,14
1929,0,11
1930,0,18
1931,0,21
1932,0,31
1933,5,20
1934,5,40
1935,0,26
1936,0,43
1937,0,43
1938,5,61
1939,7,52
1940,0,67
1941,0,62
1942,0,80
1943,5,71
1944,6,59
1945,0,67
1946,0,86
1947,6,98
1948,0,71
1949,7,70
1950,0,67
1951,5,54
1952,9,78
1953,12,94
1954,5,84
1955,8,69
1956,12,93
1957,17,91
1958,12,120
1959,12,93
1960,17,98
1961,13,102
1962,17,79
1963,7,64
1964,9,82
1965,6,66
1966,0,63
1967,0,51
1968,0,35
1969,0,47
1970,0,36
1971,0,30
1972,0,35
1973,0,20
1974,0,27
1975,0,32
1976,5,31
1977,0,17
1978,0,22
1979,0,16
1980,0,26
1981,0,14
1982,0,19
1983,0,11
1984,0,11
1985,0,10
1986,0,9
1987,0,13
1988,0,13
1989,0,17
1990,0,16
1991,0,13
1992,0,12
1993,0,13
1994,0,12
1995,0,14
1996,0,21
1997,0,12
1998,0,11
1999,0,17
2000,0,12
2001,0,11
2002,21,12
2003,18,22
2004,30,16
2005,14,11
2006,12,18
2007,10,14
2008,8,13
2009,5,7
2010,5,11
2011,0,10
2012,6,5
2013,7,7
2014,5,6
2015,8,0
2016,11,12
2017,0,6
2018,5,10
2019,18,7
