year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,6,0
1913,0,0
1914,0,0
1915,0,5
1916,8,0
1917,0,0
1918,8,0
1919,8,0
1920,10,5
1921,0,0
1922,6,0
1923,5,5
1924,5,6
1925,0,5
1926,0,5
1927,0,10
1928,0,0
1929,6,0
1930,7,0
1931,6,5
1932,11,7
1933,8,0
1934,5,0
1935,13,0
1936,11,0
1937,19,0
1938,31,0
1939,39,0
1940,30,0
1941,21,0
1942,37,0
1943,32,0
1944,23,0
1945,14,0
1946,28,0
1947,23,0
1948,28,0
1949,23,0
1950,13,5
1951,13,8
1952,19,0
1953,11,5
1954,25,6
1955,12,0
1956,16,8
1957,15,0
1958,21,0
1959,15,5
1960,19,14
1961,16,22
1962,6,12
1963,11,11
1964,13,10
1965,12,0
1966,13,10
1967,7,0
1968,5,7
1969,10,5
1970,9,0
1971,10,0
1972,6,6
1973,12,0
1974,14,0
1975,13,0
1976,5,0
1977,13,0
1978,11,5
1979,7,0
1980,17,0
1981,17,7
1982,22,0
1983,13,0
1984,19,0
1985,14,0
1986,32,0
1987,16,0
1988,17,0
1989,17,0
1990,18,5
1991,20,0
1992,18,5
1993,19,6
1994,51,0
1995,42,0
1996,41,0
1997,51,0
1998,50,0
1999,47,0
2000,43,0
2001,32,0
2002,38,0
2003,49,0
2004,48,0
2005,59,0
2006,48,0
2007,60,0
2008,53,0
2009,42,0
2010,47,0
2011,55,0
2012,46,0
2013,49,0
2014,48,0
2015,41,0
2016,60,0
2017,62,0
2018,63,0
2019,53,6
