year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,7,0
1911,0,0
1912,7,0
1913,9,0
1914,17,0
1915,24,0
1916,20,0
1917,17,0
1918,25,0
1919,18,0
1920,27,0
1921,38,0
1922,41,0
1923,39,0
1924,45,0
1925,47,0
1926,40,0
1927,46,0
1928,53,0
1929,59,0
1930,72,0
1931,74,0
1932,92,0
1933,83,0
1934,120,0
1935,98,0
1936,132,0
1937,153,0
1938,170,0
1939,164,0
1940,206,0
1941,249,0
1942,312,0
1943,309,0
1944,295,0
1945,279,0
1946,324,0
1947,322,0
1948,349,0
1949,294,0
1950,331,0
1951,326,0
1952,269,0
1953,262,0
1954,312,0
1955,278,0
1956,275,0
1957,377,0
1958,332,0
1959,340,0
1960,380,0
1961,370,0
1962,302,0
1963,291,0
1964,262,0
1965,261,0
1966,197,0
1967,169,0
1968,157,0
1969,111,0
1970,123,0
1971,131,0
1972,90,0
1973,94,0
1974,99,0
1975,95,0
1976,90,0
1977,99,0
1978,83,0
1979,92,0
1980,82,0
1981,89,0
1982,93,0
1983,91,0
1984,79,0
1985,79,0
1986,70,0
1987,81,0
1988,87,0
1989,90,0
1990,62,0
1991,65,0
1992,65,0
1993,54,0
1994,55,0
1995,55,0
1996,59,0
1997,43,0
1998,47,0
1999,55,0
2000,57,0
2001,50,0
2002,48,0
2003,55,0
2004,46,0
2005,49,0
2006,41,0
2007,65,0
2008,59,0
2009,50,0
2010,54,0
2011,49,0
2012,54,0
2013,39,0
2014,44,0
2015,42,0
2016,43,0
2017,55,0
2018,47,0
2019,32,0
