year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,5
1905,0,0
1906,0,0
1907,0,5
1908,0,0
1909,0,0
1910,0,6
1911,0,0
1912,0,7
1913,0,12
1914,0,7
1915,0,16
1916,0,15
1917,0,14
1918,0,20
1919,0,23
1920,0,18
1921,0,19
1922,0,16
1923,0,11
1924,0,24
1925,0,15
1926,0,23
1927,0,19
1928,0,32
1929,0,12
1930,0,28
1931,0,16
1932,0,14
1933,0,8
1934,0,14
1935,0,14
1936,0,21
1937,0,11
1938,0,15
1939,0,9
1940,0,22
1941,0,20
1942,0,20
1943,0,19
1944,0,20
1945,0,10
1946,0,16
1947,0,23
1948,0,22
1949,0,23
1950,0,23
1951,0,17
1952,0,15
1953,0,17
1954,0,9
1955,0,19
1956,0,15
1957,0,13
1958,0,15
1959,0,13
1960,0,18
1961,0,18
1962,0,11
1963,0,23
1964,0,21
1965,0,10
1966,0,18
1967,0,12
1968,0,18
1969,0,25
1970,0,21
1971,0,19
1972,0,22
1973,0,17
1974,0,17
1975,0,33
1976,0,22
1977,0,24
1978,0,19
1979,0,34
1980,0,26
1981,0,37
1982,0,31
1983,0,30
1984,0,31
1985,0,30
1986,0,39
1987,0,33
1988,0,35
1989,0,50
1990,0,47
1991,0,56
1992,0,58
1993,0,54
1994,0,71
1995,0,53
1996,0,88
1997,0,90
1998,0,103
1999,0,77
2000,0,94
2001,0,136
2002,0,153
2003,0,138
2004,0,195
2005,0,212
2006,0,246
2007,0,269
2008,0,267
2009,0,332
2010,0,329
2011,0,442
2012,0,457
2013,0,465
2014,0,558
2015,0,664
2016,0,915
2017,0,1560
2018,0,2013
2019,0,1634
