year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,5
1949,0,5
1950,0,5
1951,0,5
1952,0,0
1953,0,6
1954,0,11
1955,0,6
1956,0,12
1957,0,8
1958,0,0
1959,0,10
1960,0,10
1961,0,15
1962,0,11
1963,0,6
1964,0,8
1965,0,8
1966,0,11
1967,0,0
1968,0,7
1969,0,13
1970,0,11
1971,0,15
1972,0,7
1973,0,11
1974,0,10
1975,5,11
1976,5,17
1977,0,18
1978,0,19
1979,0,13
1980,0,18
1981,0,32
1982,0,34
1983,0,22
1984,0,29
1985,0,42
1986,0,29
1987,0,38
1988,5,28
1989,0,54
1990,12,75
1991,5,79
1992,9,65
1993,6,83
1994,11,162
1995,8,167
1996,8,139
1997,7,156
1998,7,161
1999,11,172
2000,0,143
2001,6,164
2002,8,118
2003,0,136
2004,0,149
2005,8,169
2006,0,138
2007,0,139
2008,0,147
2009,0,144
2010,0,126
2011,0,123
2012,0,107
2013,0,110
2014,0,95
2015,0,110
2016,0,92
2017,0,81
2018,0,85
2019,0,86
