year,Girls,Boys
1880,283,0
1881,281,0
1882,305,0
1883,301,0
1884,374,0
1885,396,0
1886,421,0
1887,333,0
1888,375,0
1889,402,0
1890,349,0
1891,356,0
1892,411,0
1893,367,0
1894,379,0
1895,382,0
1896,374,0
1897,333,0
1898,357,0
1899,301,0
1900,437,0
1901,324,0
1902,337,0
1903,284,0
1904,336,0
1905,344,0
1906,355,0
1907,356,5
1908,341,0
1909,361,0
1910,399,0
1911,378,0
1912,463,0
1913,506,0
1914,644,0
1915,738,0
1916,650,0
1917,672,0
1918,701,0
1919,638,0
1920,560,0
1921,570,6
1922,532,6
1923,491,0
1924,431,5
1925,413,5
1926,394,0
1927,370,0
1928,358,6
1929,354,0
1930,353,0
1931,327,7
1932,283,0
1933,272,0
1934,284,0
1935,282,0
1936,237,0
1937,226,0
1938,252,0
1939,257,0
1940,241,0
1941,234,0
1942,237,0
1943,242,0
1944,224,0
1945,215,0
1946,205,0
1947,243,0
1948,243,0
1949,230,0
1950,214,0
1951,189,0
1952,241,0
1953,238,0
1954,187,0
1955,184,0
1956,205,0
1957,208,0
1958,186,0
1959,166,0
1960,171,0
1961,147,0
1962,112,0
1963,129,0
1964,173,0
1965,145,0
1966,128,0
1967,141,0
1968,146,0
1969,167,0
1970,196,0
1971,195,0
1972,184,0
1973,171,0
1974,208,0
1975,222,0
1976,204,0
1977,250,0
1978,228,0
1979,274,0
1980,286,0
1981,295,0
1982,329,0
1983,312,0
1984,292,0
1985,387,0
1986,370,0
1987,398,0
1988,419,0
1989,442,0
1990,527,0
1991,535,0
1992,486,0
1993,495,0
1994,454,0
1995,438,0
1996,423,0
1997,418,0
1998,442,0
1999,441,0
2000,448,0
2001,423,0
2002,386,0
2003,410,0
2004,332,6
2005,365,0
2006,363,0
2007,373,0
2008,420,0
2009,419,0
2010,428,0
2011,438,0
2012,437,0
2013,391,0
2014,346,0
2015,272,0
2016,261,0
2017,241,0
2018,217,0
2019,235,0
