year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,6,0
1915,9,0
1916,6,0
1917,8,0
1918,8,0
1919,8,0
1920,8,0
1921,11,0
1922,10,0
1923,7,0
1924,6,0
1925,14,0
1926,10,0
1927,22,0
1928,13,0
1929,15,0
1930,13,0
1931,15,0
1932,13,0
1933,12,0
1934,17,0
1935,27,0
1936,18,0
1937,17,0
1938,11,0
1939,18,0
1940,11,0
1941,11,0
1942,12,0
1943,7,0
1944,11,0
1945,8,0
1946,10,0
1947,13,0
1948,7,0
1949,11,0
1950,5,0
1951,13,0
1952,8,0
1953,5,0
1954,0,0
1955,12,0
1956,10,0
1957,9,0
1958,10,0
1959,7,0
1960,7,0
1961,0,0
1962,6,0
1963,8,0
1964,6,0
1965,8,0
1966,8,0
1967,6,0
1968,7,0
1969,12,0
1970,10,0
1971,11,0
1972,13,0
1973,20,0
1974,19,0
1975,16,0
1976,19,0
1977,32,0
1978,32,0
1979,96,8
1980,147,10
1981,123,0
1982,122,0
1983,111,0
1984,117,5
1985,156,7
1986,163,11
1987,196,6
1988,242,8
1989,173,11
1990,196,0
1991,252,0
1992,268,0
1993,202,6
1994,197,5
1995,157,0
1996,174,0
1997,159,0
1998,135,5
1999,130,0
2000,161,0
2001,115,5
2002,133,0
2003,123,0
2004,117,0
2005,118,0
2006,124,8
2007,123,5
2008,121,6
2009,118,0
2010,109,0
2011,85,0
2012,74,0
2013,95,5
2014,88,0
2015,112,0
2016,113,5
2017,125,0
2018,95,0
2019,79,0
