year,F,M
1880,6,0
1881,0,0
1882,0,0
1883,5,0
1884,0,0
1885,0,0
1886,0,0
1887,8,0
1888,11,0
1889,10,0
1890,12,0
1891,9,0
1892,20,0
1893,10,0
1894,12,0
1895,16,0
1896,17,0
1897,16,0
1898,17,0
1899,21,0
1900,23,0
1901,25,0
1902,29,0
1903,36,0
1904,39,0
1905,45,0
1906,37,0
1907,51,0
1908,54,0
1909,45,0
1910,71,0
1911,57,0
1912,106,0
1913,117,0
1914,135,0
1915,207,0
1916,225,0
1917,220,0
1918,206,0
1919,241,0
1920,279,0
1921,284,0
1922,239,0
1923,291,0
1924,288,0
1925,276,0
1926,263,8
1927,285,0
1928,276,0
1929,300,0
1930,258,0
1931,277,0
1932,296,0
1933,244,0
1934,246,0
1935,276,0
1936,274,0
1937,300,0
1938,308,5
1939,280,5
1940,290,6
1941,262,6
1942,264,0
1943,283,0
1944,220,0
1945,233,0
1946,224,0
1947,247,0
1948,210,0
1949,235,0
1950,218,0
1951,253,0
1952,224,0
1953,208,0
1954,207,0
1955,192,0
1956,202,0
1957,185,0
1958,164,0
1959,124,0
1960,149,0
1961,123,0
1962,123,0
1963,101,0
1964,107,0
1965,110,0
1966,96,0
1967,79,0
1968,68,0
1969,85,0
1970,57,0
1971,88,0
1972,60,0
1973,56,0
1974,60,0
1975,48,0
1976,40,0
1977,50,0
1978,41,0
1979,54,0
1980,52,0
1981,34,0
1982,23,0
1983,30,0
1984,22,0
1985,14,0
1986,17,0
1987,14,0
1988,21,0
1989,17,0
1990,29,0
1991,21,0
1992,8,0
1993,16,0
1994,10,0
1995,10,0
1996,9,0
1997,8,0
1998,0,0
1999,5,0
2000,7,0
2001,0,0
2002,0,0
2003,0,0
2004,7,0
2005,7,0
2006,7,0
2007,6,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,6,0
2014,5,0
2015,0,0
2016,0,0
2017,5,0
2018,0,0
2019,0,0
