year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,5,0
1895,0,0
1896,5,0
1897,0,0
1898,0,0
1899,6,0
1900,11,0
1901,0,0
1902,6,0
1903,0,0
1904,6,0
1905,6,0
1906,7,0
1907,9,0
1908,14,0
1909,10,0
1910,12,0
1911,16,0
1912,23,0
1913,19,0
1914,36,0
1915,29,0
1916,32,0
1917,40,0
1918,40,0
1919,38,0
1920,55,0
1921,39,0
1922,51,0
1923,36,0
1924,40,0
1925,40,0
1926,41,0
1927,45,0
1928,53,0
1929,71,0
1930,98,0
1931,67,0
1932,88,0
1933,107,0
1934,124,0
1935,113,0
1936,130,0
1937,126,0
1938,138,0
1939,119,0
1940,125,0
1941,135,0
1942,131,0
1943,134,0
1944,107,0
1945,133,0
1946,106,0
1947,96,0
1948,129,0
1949,110,0
1950,97,0
1951,133,0
1952,127,0
1953,136,0
1954,105,0
1955,114,0
1956,104,0
1957,103,0
1958,93,0
1959,116,0
1960,140,0
1961,132,0
1962,153,0
1963,148,0
1964,135,0
1965,112,0
1966,106,0
1967,93,0
1968,92,0
1969,96,0
1970,86,0
1971,74,0
1972,63,0
1973,40,0
1974,46,0
1975,55,0
1976,64,0
1977,58,0
1978,67,0
1979,67,0
1980,91,0
1981,83,0
1982,115,0
1983,90,0
1984,104,0
1985,112,0
1986,104,0
1987,101,0
1988,92,0
1989,88,0
1990,88,0
1991,99,0
1992,104,0
1993,101,0
1994,85,0
1995,91,0
1996,105,0
1997,89,0
1998,107,0
1999,93,0
2000,90,0
2001,92,0
2002,115,0
2003,126,0
2004,107,0
2005,96,0
2006,111,0
2007,132,0
2008,144,0
2009,159,0
2010,155,0
2011,185,0
2012,237,0
2013,268,0
2014,377,0
2015,505,0
2016,744,0
2017,860,0
2018,881,0
2019,1061,0
