year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,6
1976,0,21
1977,5,16
1978,0,20
1979,8,35
1980,6,50
1981,16,67
1982,22,80
1983,17,70
1984,13,57
1985,14,59
1986,8,46
1987,11,50
1988,9,58
1989,14,46
1990,0,50
1991,5,42
1992,11,68
1993,7,58
1994,5,62
1995,8,40
1996,7,48
1997,0,57
1998,0,28
1999,0,33
2000,0,30
2001,0,40
2002,8,37
2003,14,50
2004,6,38
2005,6,41
2006,6,38
2007,8,45
2008,0,47
2009,7,35
2010,6,37
2011,0,40
2012,0,46
2013,6,23
2014,8,46
2015,6,39
2016,6,29
2017,7,36
2018,6,34
2019,0,32
