year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,5,0
1921,5,0
1922,12,0
1923,11,0
1924,7,0
1925,0,0
1926,6,0
1927,10,0
1928,9,0
1929,0,0
1930,10,0
1931,8,0
1932,11,0
1933,6,0
1934,7,0
1935,17,0
1936,23,0
1937,16,0
1938,14,0
1939,9,0
1940,17,0
1941,18,0
1942,18,0
1943,40,0
1944,24,0
1945,29,0
1946,34,0
1947,34,0
1948,41,0
1949,36,0
1950,31,0
1951,35,0
1952,35,0
1953,34,0
1954,27,0
1955,30,0
1956,36,0
1957,38,0
1958,37,0
1959,41,0
1960,65,0
1961,52,0
1962,60,0
1963,45,0
1964,54,0
1965,33,0
1966,42,0
1967,27,0
1968,25,0
1969,30,0
1970,22,0
1971,19,0
1972,13,0
1973,30,0
1974,19,0
1975,16,0
1976,9,0
1977,18,0
1978,18,0
1979,21,0
1980,15,0
1981,13,0
1982,14,0
1983,12,0
1984,13,0
1985,8,0
1986,12,0
1987,43,0
1988,47,0
1989,38,0
1990,22,0
1991,26,0
1992,24,0
1993,20,0
1994,15,0
1995,14,0
1996,9,0
1997,10,0
1998,5,0
1999,10,0
2000,13,0
2001,10,0
2002,10,0
2003,6,0
2004,21,0
2005,19,0
2006,19,0
2007,16,0
2008,22,0
2009,19,0
2010,11,0
2011,13,0
2012,16,0
2013,12,0
2014,18,0
2015,8,0
2016,20,0
2017,18,0
2018,13,0
2019,8,0
