year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,5,0
1918,0,0
1919,6,0
1920,7,0
1921,0,0
1922,0,0
1923,6,0
1924,7,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,5,0
1933,0,0
1934,5,0
1935,0,0
1936,0,0
1937,5,0
1938,0,0
1939,0,0
1940,0,0
1941,9,0
1942,9,0
1943,22,0
1944,20,0
1945,31,0
1946,48,0
1947,42,0
1948,38,0
1949,46,0
1950,44,0
1951,38,0
1952,42,0
1953,62,0
1954,56,0
1955,74,0
1956,59,0
1957,51,0
1958,44,0
1959,74,0
1960,78,0
1961,88,0
1962,76,0
1963,77,0
1964,63,0
1965,62,0
1966,51,0
1967,59,0
1968,44,0
1969,45,0
1970,60,0
1971,44,0
1972,40,0
1973,47,0
1974,36,0
1975,33,0
1976,36,0
1977,28,0
1978,23,0
1979,32,0
1980,17,0
1981,27,0
1982,20,0
1983,19,0
1984,22,0
1985,16,0
1986,18,0
1987,11,0
1988,14,0
1989,15,0
1990,16,0
1991,25,0
1992,19,0
1993,11,0
1994,12,0
1995,24,0
1996,8,0
1997,14,0
1998,16,0
1999,10,0
2000,24,0
2001,14,0
2002,17,0
2003,11,0
2004,15,0
2005,14,0
2006,10,0
2007,14,0
2008,7,0
2009,7,0
2010,5,0
2011,8,0
2012,15,0
2013,7,0
2014,8,0
2015,8,0
2016,13,0
2017,5,0
2018,11,0
2019,10,0
