year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,5,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,6,0
1931,5,0
1932,6,0
1933,11,0
1934,9,0
1935,0,0
1936,10,0
1937,14,0
1938,14,0
1939,19,0
1940,13,0
1941,16,0
1942,15,0
1943,19,0
1944,8,0
1945,20,0
1946,12,0
1947,17,0
1948,25,0
1949,13,0
1950,23,0
1951,21,0
1952,20,0
1953,14,0
1954,20,0
1955,13,0
1956,19,0
1957,17,0
1958,24,0
1959,23,0
1960,15,0
1961,14,0
1962,14,0
1963,14,0
1964,16,0
1965,12,0
1966,26,0
1967,19,0
1968,20,0
1969,16,0
1970,22,0
1971,16,0
1972,13,0
1973,28,0
1974,24,0
1975,19,0
1976,13,0
1977,14,0
1978,18,0
1979,13,0
1980,11,0
1981,13,0
1982,16,0
1983,12,0
1984,14,0
1985,39,0
1986,45,0
1987,95,0
1988,108,0
1989,120,0
1990,154,0
1991,169,0
1992,216,0
1993,303,0
1994,219,0
1995,183,0
1996,207,0
1997,174,0
1998,219,0
1999,220,0
2000,219,0
2001,230,0
2002,244,0
2003,283,0
2004,305,5
2005,331,0
2006,359,0
2007,364,7
2008,890,10
2009,790,17
2010,581,11
2011,549,7
2012,571,9
2013,650,0
2014,674,19
2015,693,21
2016,707,17
2017,645,19
2018,652,24
2019,694,18
